TIME,U,I
-4.430000e-03,-306,-0.08
-4.420000e-03,-318,-0.08
-4.410000e-03,-312,-0.08
-4.400000e-03,-318,-0.08
-4.390000e-03,-312,-0.08
-4.380000e-03,-300,-0.08
-4.370000e-03,-312,0
-4.360000e-03,-312,-0.08
-4.350000e-03,-306,-0.08
-4.340000e-03,-300,-0.08
-4.330000e-03,-312,-0.08
-4.320000e-03,-306,-0.08
-4.310000e-03,-312,0
-4.300000e-03,-306,-0.08
-4.290000e-03,-312,-0.08
-4.280000e-03,-318,0
-4.270000e-03,-318,-0.08
-4.260000e-03,-306,-0.08
-4.250000e-03,-306,0
-4.240000e-03,-306,-0.16
-4.230000e-03,-300,-0.08
-4.220000e-03,-312,0
-4.210000e-03,-306,-0.08
-4.200000e-03,-312,-0.08
-4.190000e-03,-306,-0.08
-4.180000e-03,-312,-0.08
-4.170000e-03,-306,0
-4.160000e-03,-306,-0.08
-4.150000e-03,-312,-0.08
-4.140000e-03,-300,-0.08
-4.130000e-03,-306,-0.08
-4.120000e-03,-306,-0.08
-4.110000e-03,-312,0
-4.100000e-03,-306,-0.08
-4.090000e-03,-306,-0.08
-4.080000e-03,-306,0
-4.070000e-03,-312,-0.08
-4.060000e-03,-300,-0.08
-4.050000e-03,-306,-0.08
-4.040000e-03,-300,-0.08
-4.030000e-03,-306,-0.08
-4.020000e-03,-306,0
-4.010000e-03,-306,-0.08
-4.000000e-03,-300,-0.08
-3.990000e-03,-300,-0.08
-3.980000e-03,-300,-0.08
-3.970000e-03,-300,0
-3.960000e-03,-300,-0.08
-3.950000e-03,-294,-0.08
-3.940000e-03,-300,-0.08
-3.930000e-03,-300,0
-3.920000e-03,-306,-0.08
-3.910000e-03,-300,-0.08
-3.900000e-03,-294,0
-3.890000e-03,-300,-0.08
-3.880000e-03,-294,-0.08
-3.870000e-03,-306,-0.08
-3.860000e-03,-300,-0.08
-3.850000e-03,-300,-0.08
-3.840000e-03,-300,0
-3.830000e-03,-300,-0.08
-3.820000e-03,-294,-0.08
-3.810000e-03,-306,-0.08
-3.800000e-03,-294,-0.08
-3.790000e-03,-300,-0.08
-3.780000e-03,-288,-1.6
-3.770000e-03,-282,-3.2
-3.760000e-03,-300,-2.72
-3.750000e-03,-300,0.08
-3.740000e-03,-288,-0.08
-3.730000e-03,-294,0.32
-3.720000e-03,-288,-0.08
-3.710000e-03,-294,-0.24
-3.700000e-03,-294,0.08
-3.690000e-03,-288,-0.08
-3.680000e-03,-294,-0.08
-3.670000e-03,-294,-0.16
-3.660000e-03,-288,-0.16
-3.650000e-03,-282,-0.16
-3.640000e-03,-288,-0.08
-3.630000e-03,-288,-0.24
-3.620000e-03,-294,-0.24
-3.610000e-03,-288,-0.24
-3.600000e-03,-288,-0.24
-3.590000e-03,-288,-0.24
-3.580000e-03,-288,-0.24
-3.570000e-03,-288,-0.24
-3.560000e-03,-294,-0.24
-3.550000e-03,-282,-0.24
-3.540000e-03,-288,-0.24
-3.530000e-03,-282,-0.32
-3.520000e-03,-264,-4.32
-3.510000e-03,-282,-6.16
-3.500000e-03,-294,2
-3.490000e-03,-282,-0.88
-3.480000e-03,-288,-0.24
-3.470000e-03,-288,0.24
-3.460000e-03,-282,-0.56
-3.450000e-03,-294,0
-3.440000e-03,-276,-0.08
-3.430000e-03,-276,-0.32
-3.420000e-03,-282,-0.08
-3.410000e-03,-276,-0.16
-3.400000e-03,-276,-0.32
-3.390000e-03,-276,-0.24
-3.380000e-03,-276,-0.32
-3.370000e-03,-282,-0.24
-3.360000e-03,-282,-0.32
-3.350000e-03,-276,-0.24
-3.340000e-03,-264,-1.28
-3.330000e-03,-240,-7.04
-3.320000e-03,-294,-2.72
-3.310000e-03,-264,2.08
-3.300000e-03,-276,-0.56
-3.290000e-03,-276,0.32
-3.280000e-03,-270,-0.08
-3.270000e-03,-276,-0.56
-3.260000e-03,-270,0.24
-3.250000e-03,-264,-0.32
-3.240000e-03,-270,-0.32
-3.230000e-03,-270,-0.24
-3.220000e-03,-264,-0.24
-3.210000e-03,-270,-0.4
-3.200000e-03,-270,-0.4
-3.190000e-03,-264,-0.32
-3.180000e-03,-240,-3.92
-3.170000e-03,-258,-7.28
-3.160000e-03,-288,2.16
-3.150000e-03,-258,-0.88
-3.140000e-03,-264,-0.72
-3.130000e-03,-264,0.48
-3.120000e-03,-258,-0.96
-3.110000e-03,-258,-0.16
-3.100000e-03,-252,-0.56
-3.090000e-03,-246,-2.24
-3.080000e-03,-252,-2.4
-3.070000e-03,-264,-1.2
-3.060000e-03,-258,-0.48
-3.050000e-03,-252,-0.8
-3.040000e-03,-252,-0.72
-3.030000e-03,-246,-0.88
-3.020000e-03,-252,-1.28
-3.010000e-03,-252,-1.52
-3.000000e-03,-258,-1.44
-2.990000e-03,-252,-0.96
-2.980000e-03,-258,-1.04
-2.970000e-03,-246,-1.12
-2.960000e-03,-252,-1.28
-2.950000e-03,-252,-1.36
-2.940000e-03,-240,-1.36
-2.930000e-03,-246,-1.28
-2.920000e-03,-252,-1.28
-2.910000e-03,-240,-1.12
-2.900000e-03,-252,-1.28
-2.890000e-03,-240,-1.36
-2.880000e-03,-246,-1.28
-2.870000e-03,-240,-1.2
-2.860000e-03,-252,-1.36
-2.850000e-03,-240,-1.28
-2.840000e-03,-246,-1.36
-2.830000e-03,-246,-1.28
-2.820000e-03,-240,-1.28
-2.810000e-03,-240,-1.2
-2.800000e-03,-234,-1.28
-2.790000e-03,-240,-1.28
-2.780000e-03,-234,-1.36
-2.770000e-03,-240,-1.36
-2.760000e-03,-234,-1.44
-2.750000e-03,-234,-1.36
-2.740000e-03,-240,-1.44
-2.730000e-03,-234,-1.36
-2.720000e-03,-234,-1.44
-2.710000e-03,-240,-1.6
-2.700000e-03,-228,-1.6
-2.690000e-03,-234,-1.6
-2.680000e-03,-234,-1.68
-2.670000e-03,-234,-1.68
-2.660000e-03,-228,-1.68
-2.650000e-03,-234,-1.68
-2.640000e-03,-234,-1.68
-2.630000e-03,-228,-1.84
-2.620000e-03,-222,-1.84
-2.610000e-03,-228,-1.84
-2.600000e-03,-222,-1.84
-2.590000e-03,-228,-1.84
-2.580000e-03,-228,-1.84
-2.570000e-03,-222,-1.84
-2.560000e-03,-216,-1.84
-2.550000e-03,-222,-1.92
-2.540000e-03,-222,-1.84
-2.530000e-03,-216,-1.92
-2.520000e-03,-210,-1.84
-2.510000e-03,-222,-1.84
-2.500000e-03,-216,-2
-2.490000e-03,-216,-2
-2.480000e-03,-210,-2
-2.470000e-03,-216,-2
-2.460000e-03,-210,-2.08
-2.450000e-03,-216,-2
-2.440000e-03,-210,-2
-2.430000e-03,-210,-2.08
-2.420000e-03,-210,-2.16
-2.410000e-03,-210,-2.08
-2.400000e-03,-216,-2.16
-2.390000e-03,-216,-2.16
-2.380000e-03,-210,-2.16
-2.370000e-03,-210,-2.16
-2.360000e-03,-210,-2.24
-2.350000e-03,-210,-2.16
-2.340000e-03,-210,-2.16
-2.330000e-03,-198,-2.24
-2.320000e-03,-198,-2.16
-2.310000e-03,-204,-2.16
-2.300000e-03,-198,-2.16
-2.290000e-03,-204,-2.16
-2.280000e-03,-192,-2.16
-2.270000e-03,-204,-2.24
-2.260000e-03,-204,-2.24
-2.250000e-03,-198,-2.32
-2.240000e-03,-192,-2.32
-2.230000e-03,-192,-2.4
-2.220000e-03,-198,-2.4
-2.210000e-03,-192,-2.4
-2.200000e-03,-198,-2.4
-2.190000e-03,-198,-2.48
-2.180000e-03,-198,-2.48
-2.170000e-03,-192,-2.48
-2.160000e-03,-186,-2.48
-2.150000e-03,-192,-2.56
-2.140000e-03,-180,-2.64
-2.130000e-03,-192,-2.56
-2.120000e-03,-186,-2.64
-2.110000e-03,-186,-2.72
-2.100000e-03,-180,-2.64
-2.090000e-03,-186,-2.72
-2.080000e-03,-180,-2.64
-2.070000e-03,-186,-2.8
-2.060000e-03,-186,-2.8
-2.050000e-03,-180,-2.72
-2.040000e-03,-186,-2.8
-2.030000e-03,-180,-2.88
-2.020000e-03,-180,-2.8
-2.010000e-03,-174,-2.8
-2.000000e-03,-180,-2.8
-1.990000e-03,-174,-2.8
-1.980000e-03,-174,-2.96
-1.970000e-03,-174,-2.88
-1.960000e-03,-180,-2.88
-1.950000e-03,-174,-2.88
-1.940000e-03,-174,-2.88
-1.930000e-03,-174,-2.88
-1.920000e-03,-174,-2.88
-1.910000e-03,-174,-2.88
-1.900000e-03,-180,-2.88
-1.890000e-03,-174,-2.96
-1.880000e-03,-168,-2.88
-1.870000e-03,-162,-2.88
-1.860000e-03,-162,-2.88
-1.850000e-03,-168,-2.88
-1.840000e-03,-168,-2.88
-1.830000e-03,-174,-2.8
-1.820000e-03,-174,-2.88
-1.810000e-03,-168,-2.96
-1.800000e-03,-162,-2.8
-1.790000e-03,-156,-2.88
-1.780000e-03,-168,-2.88
-1.770000e-03,-162,-2.8
-1.760000e-03,-162,-2.8
-1.750000e-03,-162,-2.88
-1.740000e-03,-156,-2.88
-1.730000e-03,-156,-2.96
-1.720000e-03,-162,-2.96
-1.710000e-03,-162,-2.88
-1.700000e-03,-156,-2.8
-1.690000e-03,-156,-2.88
-1.680000e-03,-150,-2.88
-1.670000e-03,-156,-2.8
-1.660000e-03,-162,-2.96
-1.650000e-03,-150,-2.88
-1.640000e-03,-144,-2.96
-1.630000e-03,-150,-2.96
-1.620000e-03,-150,-2.8
-1.610000e-03,-144,-2.96
-1.600000e-03,-150,-2.96
-1.590000e-03,-150,-2.96
-1.580000e-03,-144,-2.88
-1.570000e-03,-156,-2.96
-1.560000e-03,-150,-3.04
-1.550000e-03,-132,-2.88
-1.540000e-03,-138,-2.96
-1.530000e-03,-144,-3.04
-1.520000e-03,-138,-2.96
-1.510000e-03,-144,-2.88
-1.500000e-03,-138,-3.04
-1.490000e-03,-132,-3.04
-1.480000e-03,-144,-2.96
-1.470000e-03,-138,-2.96
-1.460000e-03,-144,-3.04
-1.450000e-03,-132,-3.04
-1.440000e-03,-126,-2.96
-1.430000e-03,-126,-2.96
-1.420000e-03,-132,-2.96
-1.410000e-03,-120,-2.96
-1.400000e-03,-126,-2.88
-1.390000e-03,-132,-2.96
-1.380000e-03,-126,-2.96
-1.370000e-03,-126,-2.8
-1.360000e-03,-126,-2.88
-1.350000e-03,-126,-2.8
-1.340000e-03,-126,-2.8
-1.330000e-03,-126,-2.8
-1.320000e-03,-126,-2.72
-1.310000e-03,-120,-2.72
-1.300000e-03,-120,-2.8
-1.290000e-03,-120,-2.72
-1.280000e-03,-120,-2.64
-1.270000e-03,-114,-2.72
-1.260000e-03,-120,-2.64
-1.250000e-03,-114,-2.64
-1.240000e-03,-120,-2.64
-1.230000e-03,-120,-2.56
-1.220000e-03,-120,-2.64
-1.210000e-03,-114,-2.64
-1.200000e-03,-114,-2.56
-1.190000e-03,-108,-2.48
-1.180000e-03,-108,-2.56
-1.170000e-03,-108,-2.48
-1.160000e-03,-108,-2.48
-1.150000e-03,-108,-2.48
-1.140000e-03,-108,-2.48
-1.130000e-03,-102,-2.48
-1.120000e-03,-102,-2.48
-1.110000e-03,-108,-2.4
-1.100000e-03,-102,-2.48
-1.090000e-03,-102,-2.56
-1.080000e-03,-114,-2.4
-1.070000e-03,-102,-2.4
-1.060000e-03,-96,-2.4
-1.050000e-03,-102,-2.32
-1.040000e-03,-102,-2.4
-1.030000e-03,-102,-2.32
-1.020000e-03,-96,-2.4
-1.010000e-03,-102,-2.32
-1.000000e-03,-102,-2.32
-9.900000e-04,-90,-2.4
-9.800000e-04,-96,-2.24
-9.700000e-04,-96,-2.32
-9.600000e-04,-96,-2.32
-9.500000e-04,-96,-2.32
-9.400000e-04,-90,-2.4
-9.300000e-04,-90,-2.32
-9.200000e-04,-90,-2.32
-9.100000e-04,-90,-2.32
-9.000000e-04,-90,-2.32
-8.900000e-04,-84,-2.32
-8.800000e-04,-78,-2.16
-8.700000e-04,-90,-2.24
-8.600000e-04,-90,-2.24
-8.500000e-04,-90,-2.16
-8.400000e-04,-84,-2.16
-8.300000e-04,-78,-2.16
-8.200000e-04,-78,-2.08
-8.100000e-04,-78,-2.08
-8.000000e-04,-84,-2.08
-7.900000e-04,-72,-1.92
-7.800000e-04,-78,-1.92
-7.700000e-04,-72,-2
-7.600000e-04,-78,-1.92
-7.500000e-04,-78,-1.84
-7.400000e-04,-72,-1.92
-7.300000e-04,-72,-1.84
-7.200000e-04,-72,-1.84
-7.100000e-04,-72,-1.84
-7.000000e-04,-72,-1.84
-6.900000e-04,-72,-1.76
-6.800000e-04,-60,-1.68
-6.700000e-04,-66,-1.76
-6.600000e-04,-66,-1.76
-6.500000e-04,-66,-1.68
-6.400000e-04,-66,-1.76
-6.300000e-04,-60,-1.68
-6.200000e-04,-66,-1.76
-6.100000e-04,-60,-1.6
-6.000000e-04,-54,-1.68
-5.900000e-04,-60,-1.6
-5.800000e-04,-60,-1.6
-5.700000e-04,-48,-1.52
-5.600000e-04,-60,-1.6
-5.500000e-04,-54,-1.52
-5.400000e-04,-48,-1.52
-5.300000e-04,-48,-1.44
-5.200000e-04,-54,-1.52
-5.100000e-04,-54,-1.44
-5.000000e-04,-48,-1.44
-4.900000e-04,-42,-1.52
-4.800000e-04,-48,-1.44
-4.700000e-04,-48,-1.44
-4.600000e-04,-42,-1.44
-4.500000e-04,-36,-1.36
-4.400000e-04,-48,-1.36
-4.300000e-04,-42,-1.36
-4.200000e-04,-42,-1.36
-4.100000e-04,-36,-1.28
-4.000000e-04,-36,-1.28
-3.900000e-04,-42,-1.36
-3.800000e-04,-36,-1.36
-3.700000e-04,-36,-1.36
-3.600000e-04,-36,-1.2
-3.500000e-04,-36,-1.28
-3.400000e-04,-36,-1.2
-3.300000e-04,-24,-1.2
-3.200000e-04,-36,-1.2
-3.100000e-04,-24,-1.2
-3.000000e-04,-24,-1.2
-2.900000e-04,-24,-1.2
-2.800000e-04,-24,-1.12
-2.700000e-04,-18,-1.12
-2.600000e-04,-24,-1.12
-2.500000e-04,-18,-1.12
-2.400000e-04,-18,-1.12
-2.300000e-04,-18,-1.12
-2.200000e-04,-18,-1.04
-2.100000e-04,-18,-0.96
-2.000000e-04,-18,-0.96
-1.900000e-04,-18,-0.96
-1.800000e-04,-12,-0.96
-1.700000e-04,-18,-0.88
-1.600000e-04,-6,-1.04
-1.500000e-04,-6,-0.96
-1.400000e-04,-6,-0.96
-1.300000e-04,-6,-0.88
-1.200000e-04,-6,-0.96
-1.100000e-04,-6,-0.96
-1.000000e-04,-6,-0.96
-9.000000e-05,-6,-0.96
-8.000000e-05,-6,-0.96
-7.000000e-05,-6,-0.96
-6.000000e-05,-6,-0.88
-5.000000e-05,-6,-0.8
-4.000000e-05,-6,-0.8
-3.000000e-05,0,-0.8
-2.000000e-05,0,-0.8
-1.000000e-05,0,-0.88
5.000000e-15,0,-0.8
1.000000e-05,6,-0.72
2.000000e-05,0,-0.8
3.000000e-05,0,-0.72
4.000000e-05,12,-0.72
5.000000e-05,12,-0.72
6.000000e-05,12,-0.64
7.000000e-05,6,-0.72
8.000000e-05,6,-0.72
9.000000e-05,18,-0.56
1.000000e-04,6,-0.64
1.100000e-04,18,-0.56
1.200000e-04,18,-0.72
1.300000e-04,12,-0.72
1.400000e-04,18,-0.64
1.500000e-04,18,-0.56
1.600000e-04,24,-0.72
1.700000e-04,24,-0.64
1.800000e-04,18,-0.56
1.900000e-04,24,-0.64
2.000000e-04,24,-0.64
2.100000e-04,18,-0.56
2.200000e-04,24,-0.56
2.300000e-04,24,-0.56
2.400000e-04,36,-0.64
2.500000e-04,24,-0.48
2.600000e-04,30,-0.56
2.700000e-04,30,-0.56
2.800000e-04,30,-0.48
2.900000e-04,36,-0.48
3.000000e-04,36,-0.32
3.100000e-04,36,-0.4
3.200000e-04,42,-0.48
3.300000e-04,48,-0.4
3.400000e-04,36,-0.32
3.500000e-04,42,-0.4
3.600000e-04,42,-0.32
3.700000e-04,48,-0.4
3.800000e-04,42,-0.4
3.900000e-04,42,-0.32
4.000000e-04,48,-0.48
4.100000e-04,36,-0.48
4.200000e-04,42,-0.4
4.300000e-04,54,-0.48
4.400000e-04,48,-0.4
4.500000e-04,54,-0.4
4.600000e-04,48,-0.4
4.700000e-04,54,-0.48
4.800000e-04,54,-0.4
4.900000e-04,48,-0.32
5.000000e-04,54,-0.32
5.100000e-04,60,-0.24
5.200000e-04,60,-0.24
5.300000e-04,54,-0.4
5.400000e-04,60,-0.24
5.500000e-04,60,-0.16
5.600000e-04,66,-0.24
5.700000e-04,60,-0.16
5.800000e-04,66,-0.24
5.900000e-04,60,-0.24
6.000000e-04,60,-0.16
6.100000e-04,66,-0.24
6.200000e-04,78,-0.24
6.300000e-04,66,-0.16
6.400000e-04,72,-0.16
6.500000e-04,72,-0.16
6.600000e-04,72,-0.16
6.700000e-04,72,-0.16
6.800000e-04,72,-0.16
6.900000e-04,72,-0.16
7.000000e-04,72,-0.24
7.100000e-04,78,-0.16
7.200000e-04,78,-0.16
7.300000e-04,78,-0.08
7.400000e-04,84,-0.16
7.500000e-04,84,-0.08
7.600000e-04,78,-0.16
7.700000e-04,90,-0.08
7.800000e-04,84,-0.08
7.900000e-04,84,-0.08
8.000000e-04,84,-0.16
8.100000e-04,84,-0.08
8.200000e-04,90,0
8.300000e-04,84,-0.08
8.400000e-04,84,-0.08
8.500000e-04,90,-0.08
8.600000e-04,90,-0.08
8.700000e-04,90,0
8.800000e-04,96,-0.08
8.900000e-04,102,-0.08
9.000000e-04,96,0
9.100000e-04,96,0
9.200000e-04,102,0
9.300000e-04,96,-0.08
9.400000e-04,90,-0.08
9.500000e-04,96,-0.08
9.600000e-04,102,-0.08
9.700000e-04,102,-0.08
9.800000e-04,96,-0.08
9.900000e-04,102,-0.08
1.000000e-03,108,-0.08
1.010000e-03,102,-0.08
1.020000e-03,108,0
1.030000e-03,114,-0.08
1.040000e-03,102,-0.08
1.050000e-03,108,0
1.060000e-03,108,0
1.070000e-03,108,0
1.080000e-03,108,0
1.090000e-03,120,0
1.100000e-03,108,0
1.110000e-03,114,0
1.120000e-03,114,0.08
1.130000e-03,108,0
1.140000e-03,120,0
1.150000e-03,114,0
1.160000e-03,114,0.08
1.170000e-03,114,0
1.180000e-03,114,0
1.190000e-03,114,0.08
1.200000e-03,126,0.08
1.210000e-03,120,0
1.220000e-03,126,0
1.230000e-03,120,0
1.240000e-03,126,0
1.250000e-03,126,0
1.260000e-03,126,0
1.270000e-03,126,0
1.280000e-03,126,0.08
1.290000e-03,126,0
1.300000e-03,132,0.08
1.310000e-03,132,0
1.320000e-03,132,0
1.330000e-03,132,0
1.340000e-03,132,0
1.350000e-03,132,0
1.360000e-03,132,0
1.370000e-03,132,0
1.380000e-03,138,0.08
1.390000e-03,138,0.08
1.400000e-03,132,0
1.410000e-03,138,0
1.420000e-03,138,0
1.430000e-03,138,0
1.440000e-03,144,0.08
1.450000e-03,144,0
1.460000e-03,150,0
1.470000e-03,144,0
1.480000e-03,144,0
1.490000e-03,150,0
1.500000e-03,150,0
1.510000e-03,144,0.08
1.520000e-03,150,-0.08
1.530000e-03,144,0
1.540000e-03,144,-0.08
1.550000e-03,150,0
1.560000e-03,150,0
1.570000e-03,156,0
1.580000e-03,150,0
1.590000e-03,156,0
1.600000e-03,156,-0.08
1.610000e-03,156,0
1.620000e-03,162,-0.08
1.630000e-03,150,0
1.640000e-03,162,-0.08
1.650000e-03,156,0
1.660000e-03,156,0
1.670000e-03,168,0
1.680000e-03,156,0
1.690000e-03,156,-0.08
1.700000e-03,162,0
1.710000e-03,162,0
1.720000e-03,162,0
1.730000e-03,156,0
1.740000e-03,162,0
1.750000e-03,168,0
1.760000e-03,168,0
1.770000e-03,168,0
1.780000e-03,168,0
1.790000e-03,174,0
1.800000e-03,168,0
1.810000e-03,168,0
1.820000e-03,168,0
1.830000e-03,180,0
1.840000e-03,168,0
1.850000e-03,180,0
1.860000e-03,174,0
1.870000e-03,174,0
1.880000e-03,174,0
1.890000e-03,174,0
1.900000e-03,180,0
1.910000e-03,180,0
1.920000e-03,174,0
1.930000e-03,186,0
1.940000e-03,180,0
1.950000e-03,180,0
1.960000e-03,180,0
1.970000e-03,180,0
1.980000e-03,186,0
1.990000e-03,180,0
2.000000e-03,186,0
2.010000e-03,186,0
2.020000e-03,186,0
2.030000e-03,180,-0.08
2.040000e-03,186,0
2.050000e-03,186,0
2.060000e-03,186,0
2.070000e-03,186,-0.08
2.080000e-03,186,0
2.090000e-03,186,-0.08
2.100000e-03,186,0
2.110000e-03,192,0
2.120000e-03,192,0
2.130000e-03,192,0
2.140000e-03,198,0
2.150000e-03,192,0
2.160000e-03,192,0
2.170000e-03,192,0
2.180000e-03,198,0
2.190000e-03,198,-0.08
2.200000e-03,198,0
2.210000e-03,192,0
2.220000e-03,192,0
2.230000e-03,198,0
2.240000e-03,198,0
2.250000e-03,204,0
2.260000e-03,198,0
2.270000e-03,198,-0.08
2.280000e-03,204,0
2.290000e-03,204,0
2.300000e-03,198,0
2.310000e-03,204,0
2.320000e-03,204,0
2.330000e-03,204,0
2.340000e-03,204,0
2.350000e-03,210,0
2.360000e-03,210,0
2.370000e-03,210,0
2.380000e-03,210,0
2.390000e-03,210,0
2.400000e-03,204,0
2.410000e-03,210,0
2.420000e-03,222,0
2.430000e-03,216,0
2.440000e-03,222,0
2.450000e-03,222,0
2.460000e-03,216,0
2.470000e-03,222,0
2.480000e-03,216,0
2.490000e-03,222,0
2.500000e-03,222,0
2.510000e-03,222,0
2.520000e-03,222,0
2.530000e-03,222,0
2.540000e-03,228,0
2.550000e-03,228,0
2.560000e-03,222,0
2.570000e-03,228,0
2.580000e-03,222,0
2.590000e-03,222,-0.08
2.600000e-03,228,0
2.610000e-03,228,0
2.620000e-03,228,-0.08
2.630000e-03,228,0
2.640000e-03,234,0
2.650000e-03,234,0
2.660000e-03,234,0
2.670000e-03,234,0
2.680000e-03,234,-0.08
2.690000e-03,240,0
2.700000e-03,234,0.08
2.710000e-03,240,-0.08
2.720000e-03,240,0
2.730000e-03,234,0
2.740000e-03,234,-0.08
2.750000e-03,246,0
2.760000e-03,240,0
2.770000e-03,240,0
2.780000e-03,240,0
2.790000e-03,240,0
2.800000e-03,240,-0.08
2.810000e-03,234,-0.08
2.820000e-03,240,0
2.830000e-03,246,0
2.840000e-03,246,0
2.850000e-03,252,0
2.860000e-03,240,-0.08
2.870000e-03,246,0
2.880000e-03,252,-0.08
2.890000e-03,246,0
2.900000e-03,240,0
2.910000e-03,246,0
2.920000e-03,246,0
2.930000e-03,246,0
2.940000e-03,252,0
2.950000e-03,246,0
2.960000e-03,258,0
2.970000e-03,252,0
2.980000e-03,252,0
2.990000e-03,258,0
3.000000e-03,258,0
3.010000e-03,252,0
3.020000e-03,258,-0.08
3.030000e-03,258,0
3.040000e-03,258,-0.08
3.050000e-03,258,0
3.060000e-03,258,0
3.070000e-03,252,0
3.080000e-03,264,-0.08
3.090000e-03,264,0
3.100000e-03,264,0
3.110000e-03,264,-0.08
3.120000e-03,258,0
3.130000e-03,264,0
3.140000e-03,270,0
3.150000e-03,270,0
3.160000e-03,270,0
3.170000e-03,264,0
3.180000e-03,270,0
3.190000e-03,258,0
3.200000e-03,270,0
3.210000e-03,270,-0.08
3.220000e-03,264,0
3.230000e-03,276,0
3.240000e-03,270,-0.08
3.250000e-03,270,0
3.260000e-03,270,0
3.270000e-03,276,0
3.280000e-03,276,0
3.290000e-03,264,0
3.300000e-03,270,0
3.310000e-03,276,0
3.320000e-03,282,0
3.330000e-03,282,0
3.340000e-03,276,0
3.350000e-03,282,-0.08
3.360000e-03,276,0
3.370000e-03,276,-0.08
3.380000e-03,276,0
3.390000e-03,282,-0.08
3.400000e-03,282,0
3.410000e-03,282,0
3.420000e-03,282,0
3.430000e-03,282,0
3.440000e-03,282,0
3.450000e-03,288,0
3.460000e-03,288,0
3.470000e-03,288,-0.08
3.480000e-03,288,0
3.490000e-03,288,0
3.500000e-03,288,-0.08
3.510000e-03,288,0
3.520000e-03,288,0
3.530000e-03,294,0
3.540000e-03,294,0
3.550000e-03,282,0
3.560000e-03,294,0
3.570000e-03,294,0
3.580000e-03,294,0
3.590000e-03,294,0
3.600000e-03,288,0
3.610000e-03,294,-0.08
3.620000e-03,294,-0.08
3.630000e-03,294,0.08
3.640000e-03,300,0
3.650000e-03,294,-0.08
3.660000e-03,300,0
3.670000e-03,300,-0.08
3.680000e-03,300,0
3.690000e-03,294,0
3.700000e-03,300,-0.08
3.710000e-03,300,0
3.720000e-03,300,0
3.730000e-03,294,-0.08
3.740000e-03,300,0
3.750000e-03,300,0
3.760000e-03,300,0
3.770000e-03,300,-0.08
3.780000e-03,300,-0.08
3.790000e-03,300,-0.08
3.800000e-03,306,0
3.810000e-03,306,0
3.820000e-03,306,0
3.830000e-03,312,0
3.840000e-03,312,-0.08
3.850000e-03,300,0
3.860000e-03,300,0
3.870000e-03,312,0
3.880000e-03,306,0
3.890000e-03,312,0
3.900000e-03,312,-0.08
3.910000e-03,312,0
3.920000e-03,306,0
3.930000e-03,312,-0.08
3.940000e-03,312,0
3.950000e-03,312,0
3.960000e-03,312,-0.08
3.970000e-03,312,0
3.980000e-03,312,0
3.990000e-03,312,-0.08
4.000000e-03,306,-0.08
4.010000e-03,306,0
4.020000e-03,318,-0.08
4.030000e-03,312,-0.08
4.040000e-03,318,0
4.050000e-03,312,-0.08
4.060000e-03,312,0
4.070000e-03,312,0
4.080000e-03,312,-0.08
4.090000e-03,312,0
4.100000e-03,318,0
4.110000e-03,312,0
4.120000e-03,312,0
4.130000e-03,312,0
4.140000e-03,312,-0.08
4.150000e-03,318,-0.08
4.160000e-03,312,0
4.170000e-03,318,-0.08
4.180000e-03,318,-0.08
4.190000e-03,312,0
4.200000e-03,312,-0.08
4.210000e-03,312,-0.08
4.220000e-03,312,0
4.230000e-03,312,0
4.240000e-03,312,0
4.250000e-03,312,-0.08
4.260000e-03,312,-0.08
4.270000e-03,318,0
4.280000e-03,312,-0.08
4.290000e-03,312,-0.08
4.300000e-03,312,-0.08
4.310000e-03,312,-0.08
4.320000e-03,312,-0.08
4.330000e-03,318,-0.08
4.340000e-03,318,-0.08
4.350000e-03,318,-0.08
4.360000e-03,318,0
4.370000e-03,318,0
4.380000e-03,306,0
4.390000e-03,318,0
4.400000e-03,312,-0.08
4.410000e-03,312,0
4.420000e-03,318,0
4.430000e-03,318,-0.08
4.440000e-03,318,0
4.450000e-03,318,0
4.460000e-03,318,-0.08
4.470000e-03,318,0
4.480000e-03,318,0
4.490000e-03,324,-0.08
4.500000e-03,318,0
4.510000e-03,318,0
4.520000e-03,318,-0.08
4.530000e-03,318,0
4.540000e-03,318,0
4.550000e-03,318,-0.08
4.560000e-03,324,-0.08
4.570000e-03,324,0
4.580000e-03,318,-0.08
4.590000e-03,318,0
4.600000e-03,318,-0.08
4.610000e-03,312,-0.08
4.620000e-03,318,-0.08
4.630000e-03,324,-0.08
4.640000e-03,318,-0.08
4.650000e-03,318,0
4.660000e-03,318,0
4.670000e-03,318,-0.08
4.680000e-03,324,-0.08
4.690000e-03,318,-0.08
4.700000e-03,318,-0.08
4.710000e-03,318,0
4.720000e-03,318,-0.08
4.730000e-03,318,-0.08
4.740000e-03,318,-0.08
4.750000e-03,312,-0.08
4.760000e-03,318,-0.08
4.770000e-03,318,0
4.780000e-03,324,-0.08
4.790000e-03,324,-0.08
4.800000e-03,318,-0.08
4.810000e-03,324,0
4.820000e-03,318,0
4.830000e-03,318,0
4.840000e-03,318,-0.08
4.850000e-03,318,0
4.860000e-03,324,-0.08
4.870000e-03,318,-0.08
4.880000e-03,324,-0.08
4.890000e-03,318,-0.08
4.900000e-03,324,-0.08
4.910000e-03,318,0
4.920000e-03,318,-0.08
