TIME,CH1,CH2,CH3
4.116000e-03,320.234,5.95391,-6.17891
4.120000e-03,320.094,5.96797,-6.19531
4.124000e-03,320.172,5.97813,-6.20312
4.128000e-03,320.234,5.99453,-6.20938
4.132000e-03,320.125,6.00078,-6.23125
4.136000e-03,320.297,6,-6.23359
4.140000e-03,320.234,6.01875,-6.24219
4.144000e-03,320.125,6.02656,-6.25781
4.148000e-03,320.25,6.04063,-6.25391
4.152000e-03,320.359,6.05078,-6.26016
4.156000e-03,320.297,6.06328,-6.27422
4.160000e-03,320.281,6.06563,-6.29453
4.164000e-03,320.203,6.08203,-6.29531
4.168000e-03,320.203,6.07578,-6.31563
4.172000e-03,320.234,6.08984,-6.32344
4.176000e-03,320.234,6.10234,-6.32578
4.180000e-03,320.156,6.1125,-6.33125
4.184000e-03,320.094,6.1125,-6.33516
4.188000e-03,320.094,6.12656,-6.35156
4.192000e-03,320.031,6.13047,-6.35313
4.196000e-03,320.047,6.13594,-6.35156
4.200000e-03,319.953,6.12656,-6.36797
4.204000e-03,319.922,6.14062,-6.36328
4.208000e-03,319.969,6.15703,-6.36797
4.212000e-03,320.172,6.1625,-6.38438
4.216000e-03,320.156,6.16641,-6.39688
4.220000e-03,320.406,6.17891,-6.41484
4.224000e-03,320.406,6.19922,-6.42422
4.228000e-03,320.281,6.20391,-6.43438
4.232000e-03,320.25,6.19141,-6.44531
4.236000e-03,320.281,6.18906,-6.44453
4.240000e-03,320.156,6.21094,-6.45469
4.244000e-03,320.281,6.22578,-6.46953
4.248000e-03,320.25,6.23438,-6.48516
4.252000e-03,320.094,6.25859,-6.50391
4.256000e-03,320.031,6.2625,-6.49844
4.260000e-03,320.047,6.27813,-6.50391
4.264000e-03,320.031,6.27813,-6.49609
4.268000e-03,320.094,6.27188,-6.51797
4.272000e-03,320.172,6.28047,-6.53203
4.276000e-03,320.078,6.29531,-6.54609
4.280000e-03,320.094,6.30078,-6.55938
4.284000e-03,320.234,6.32891,-6.55313
4.288000e-03,320.156,6.3375,-6.56953
4.292000e-03,320.156,6.3375,-6.57266
4.296000e-03,320.234,6.34375,-6.58125
4.300000e-03,320.484,6.35156,-6.59922
4.304000e-03,320.281,6.35938,-6.60391
4.308000e-03,320.438,6.37656,-6.61797
4.312000e-03,320.406,6.39062,-6.63828
4.316000e-03,320.203,6.40234,-6.63359
4.320000e-03,320.172,6.40625,-6.63359
4.324000e-03,320.375,6.41406,-6.64609
4.328000e-03,320.578,6.44141,-6.65625
4.332000e-03,320.562,6.44531,-6.66875
4.336000e-03,320.5,6.45547,-6.69063
4.340000e-03,320.656,6.46953,-6.70156
4.344000e-03,320.891,6.47969,-6.70547
4.348000e-03,320.812,6.46563,-6.71563
4.352000e-03,320.859,6.4875,-6.72109
4.356000e-03,320.906,6.5125,-6.73125
4.360000e-03,320.812,6.49766,-6.75547
4.364000e-03,320.578,6.49766,-6.76953
4.368000e-03,320.703,6.51641,-6.76562
4.372000e-03,320.766,6.52891,-6.76641
4.376000e-03,320.641,6.54297,-6.8
4.380000e-03,320.766,6.54297,-6.80078
4.384000e-03,320.688,6.55469,-6.80469
4.388000e-03,320.766,6.58125,-6.80234
4.392000e-03,320.891,6.6,-6.82109
4.396000e-03,321.016,6.60313,-6.83906
4.400000e-03,321.062,6.61719,-6.84531
4.404000e-03,321.109,6.62578,-6.85313
4.408000e-03,321.016,6.62813,-6.86719
4.412000e-03,321.016,6.64375,-6.87422
4.416000e-03,320.984,6.65469,-6.87813
4.420000e-03,321.141,6.65781,-6.88984
4.424000e-03,321.391,6.67813,-6.90625
4.428000e-03,321.344,6.69688,-6.91484
4.432000e-03,321.422,6.69688,-6.92188
4.436000e-03,321.344,6.70703,-6.93672
4.440000e-03,321.219,6.71328,-6.94688
4.444000e-03,321.312,6.71563,-6.94453
4.448000e-03,321.469,6.73203,-6.9625
4.452000e-03,321.516,6.73984,-6.99297
4.456000e-03,321.469,6.75156,-6.98516
4.460000e-03,321.422,6.76406,-6.98984
4.464000e-03,321.5,6.77266,-6.99531
4.468000e-03,321.656,6.77031,-7.01172
4.472000e-03,321.516,6.78047,-7.04219
4.476000e-03,321.625,6.78438,-7.05234
4.480000e-03,321.5,6.80625,-7.05859
4.484000e-03,321.5,6.81328,-7.07031
4.488000e-03,321.516,6.83516,-7.06719
4.492000e-03,321.656,6.84297,-7.08906
4.496000e-03,321.703,6.85547,-7.11328
4.500000e-03,322,6.85938,-7.12344
4.504000e-03,321.906,6.87188,-7.13594
4.508000e-03,322.266,6.88984,-7.15391
4.512000e-03,322.234,6.89766,-7.17031
4.516000e-03,322.312,6.90625,-7.16641
4.520000e-03,322.438,6.92188,-7.16875
4.524000e-03,322.406,6.93047,-7.19688
4.528000e-03,322.484,6.95078,-7.20312
4.532000e-03,322.516,6.95547,-7.21641
4.536000e-03,322.562,6.96484,-7.20625
4.540000e-03,322.531,6.975,-7.21094
4.544000e-03,322.844,6.97578,-7.23672
4.548000e-03,323,6.9875,-7.24297
4.552000e-03,322.734,6.99297,-7.26172
4.556000e-03,322.719,7.00313,-7.27969
4.560000e-03,322.766,7.02656,-7.29609
4.564000e-03,322.766,7.04063,-7.29609
4.568000e-03,322.891,7.04844,-7.30391
4.572000e-03,323.078,7.05391,-7.3125
4.576000e-03,323.141,7.06875,-7.32109
4.580000e-03,323.203,7.08438,-7.33281
4.584000e-03,323.281,7.08281,-7.34453
4.588000e-03,323.219,7.10078,-7.34063
4.592000e-03,323.422,7.11094,-7.36563
4.596000e-03,323.453,7.10938,-7.38203
4.600000e-03,323.25,7.10469,-7.39219
4.604000e-03,323.328,7.11563,-7.39531
4.608000e-03,323.297,7.14609,-7.40391
4.612000e-03,323.578,7.17031,-7.42188
4.616000e-03,323.734,7.18438,-7.43828
4.620000e-03,323.5,7.18281,-7.44453
4.624000e-03,323.422,7.20078,-7.45625
4.628000e-03,323.5,7.20938,-7.46094
4.632000e-03,323.656,7.21484,-7.46641
4.636000e-03,323.828,7.22969,-7.475
4.640000e-03,323.828,7.23984,-7.48125
4.644000e-03,323.953,7.24766,-7.49297
4.648000e-03,324.016,7.26016,-7.49531
4.652000e-03,324.094,7.28828,-7.50156
4.656000e-03,324.109,7.29063,-7.52969
4.660000e-03,324.141,7.31094,-7.55391
4.664000e-03,324.156,7.32266,-7.57031
4.668000e-03,324.188,7.33672,-7.57266
4.672000e-03,324.219,7.35313,-7.58281
4.676000e-03,324.219,7.35313,-7.59297
4.680000e-03,324.297,7.37109,-7.58828
4.684000e-03,324.359,7.37969,-7.60469
4.688000e-03,324.5,7.38594,-7.60859
4.692000e-03,324.359,7.38594,-7.61719
4.696000e-03,324.344,7.40156,-7.63906
4.700000e-03,324.297,7.38984,-7.64609
4.704000e-03,324.312,7.39375,-7.65391
4.708000e-03,324.594,7.42578,-7.67344
4.712000e-03,324.766,7.44297,-7.68828
4.716000e-03,324.922,7.45312,-7.70234
4.720000e-03,324.766,7.47031,-7.70703
4.724000e-03,324.75,7.47891,-7.72266
4.728000e-03,324.672,7.49531,-7.75078
4.732000e-03,324.828,7.49063,-7.74141
4.736000e-03,324.797,7.51172,-7.74063
4.740000e-03,324.953,7.51797,-7.76094
4.744000e-03,324.875,7.54219,-7.77344
4.748000e-03,324.906,7.53359,-7.7875
4.752000e-03,325.078,7.54375,-7.79219
4.756000e-03,325.203,7.56016,-7.80625
4.760000e-03,325.281,7.57031,-7.81406
4.764000e-03,325.109,7.57188,-7.83281
4.768000e-03,325.203,7.575,-7.86328
4.772000e-03,325.359,7.61094,-7.875
4.776000e-03,325.25,7.62266,-7.86953
4.780000e-03,325.203,7.61563,-7.88516
4.784000e-03,325.406,7.6375,-7.88359
4.788000e-03,325.516,7.64141,-7.90313
4.792000e-03,325.531,7.66328,-7.92344
4.796000e-03,325.438,7.66797,-7.93203
4.800000e-03,325.484,7.66563,-7.94063
4.804000e-03,325.531,7.68594,-7.92969
4.808000e-03,325.531,7.71719,-7.93047
4.812000e-03,325.562,7.71719,-7.95625
4.816000e-03,325.766,7.72656,-7.98125
4.820000e-03,325.766,7.72656,-7.99531
4.824000e-03,325.688,7.74531,-7.99922
4.828000e-03,325.688,7.76172,-8.01094
4.832000e-03,325.656,7.76719,-8.02187
4.836000e-03,325.844,7.78125,-8.02187
4.840000e-03,325.938,7.81016,-8.0375
4.844000e-03,325.922,7.82656,-8.04609
4.848000e-03,325.984,7.84688,-8.05234
4.852000e-03,325.922,7.83906,-8.06641
4.856000e-03,325.938,7.85234,-8.08672
4.860000e-03,326.016,7.85078,-8.09844
4.864000e-03,326.328,7.86328,-8.10859
4.868000e-03,326.422,7.87891,-8.11094
4.872000e-03,326.453,7.88906,-8.12656
4.876000e-03,326.594,7.89766,-8.14141
4.880000e-03,326.469,7.90547,-8.16094
4.884000e-03,326.5,7.91172,-8.17969
4.888000e-03,326.344,7.92969,-8.18438
4.892000e-03,326.531,7.92969,-8.19219
4.896000e-03,326.75,7.94766,-8.20625
4.900000e-03,326.781,7.96094,-8.22813
4.904000e-03,326.594,7.97031,-8.25078
4.908000e-03,326.781,7.97656,-8.25547
4.912000e-03,326.875,8.00938,-8.24531
4.916000e-03,326.734,8.01562,-8.25859
4.920000e-03,326.734,8.01719,-8.26328
4.924000e-03,326.797,8.0375,-8.27578
4.928000e-03,326.984,8.03906,-8.27266
4.932000e-03,327.031,8.05156,-8.28984
4.936000e-03,327.062,8.04219,-8.31406
4.940000e-03,327.078,8.06406,-8.32578
4.944000e-03,327.188,8.07188,-8.32969
4.948000e-03,327.234,8.08984,-8.34219
4.952000e-03,327.234,8.10859,-8.35625
4.956000e-03,327.391,8.12734,-8.35078
4.960000e-03,327.281,8.13906,-8.36641
4.964000e-03,327.266,8.14297,-8.39922
4.968000e-03,327.516,8.13906,-8.41484
4.972000e-03,327.594,8.14531,-8.41719
4.976000e-03,327.562,8.16406,-8.42578
4.980000e-03,327.266,8.17344,-8.43516
4.984000e-03,327.281,8.18203,-8.44609
4.988000e-03,327.281,8.20781,-8.45625
4.992000e-03,327.391,8.225,-8.47031
4.996000e-03,327.438,8.21484,-8.48438
5.000000e-03,327.344,8.22656,-8.48438
5.004000e-03,327.344,8.24531,-8.49688
5.008000e-03,327.594,8.24922,-8.50938
5.012000e-03,327.719,8.26719,-8.52969
5.016000e-03,327.844,8.26562,-8.54766
5.020000e-03,327.609,8.27891,-8.54297
5.024000e-03,327.641,8.28906,-8.54297
5.028000e-03,327.75,8.29609,-8.56016
5.032000e-03,327.688,8.30938,-8.59063
5.036000e-03,327.672,8.32344,-8.59375
5.040000e-03,327.594,8.34063,-8.59453
5.044000e-03,327.469,8.35,-8.59844
5.048000e-03,327.641,8.36484,-8.6125
5.052000e-03,327.688,8.36484,-8.61484
5.056000e-03,327.75,8.38281,-8.61797
5.060000e-03,327.75,8.39453,-8.63047
5.064000e-03,327.641,8.41328,-8.64141
5.068000e-03,327.812,8.41953,-8.65313
5.072000e-03,327.766,8.41953,-8.675
5.076000e-03,327.672,8.41484,-8.70234
5.080000e-03,327.75,8.42578,-8.69375
5.084000e-03,327.75,8.45,-8.675
5.088000e-03,327.719,8.46563,-8.69375
5.092000e-03,327.688,8.47578,-8.7125
5.096000e-03,327.641,8.49219,-8.72031
5.100000e-03,327.688,8.51484,-8.73281
5.104000e-03,327.797,8.52969,-8.74219
5.108000e-03,327.844,8.5375,-8.74297
5.112000e-03,327.797,8.53906,-8.75469
5.116000e-03,327.547,8.53984,-8.77656
5.120000e-03,327.75,8.53359,-8.79063
5.124000e-03,327.672,8.54375,-8.7875
5.128000e-03,327.641,8.56719,-8.79766
5.132000e-03,327.75,8.57344,-8.81563
5.136000e-03,327.719,8.58203,-8.83203
5.140000e-03,327.594,8.59219,-8.84219
5.144000e-03,327.688,8.60391,-8.85
5.148000e-03,327.797,8.6125,-8.87422
5.152000e-03,327.797,8.63906,-8.89297
5.156000e-03,328.016,8.64844,-8.89531
5.160000e-03,328.047,8.64844,-8.90469
5.164000e-03,327.969,8.65469,-8.92891
5.168000e-03,328.094,8.66484,-8.92109
5.172000e-03,328.203,8.68906,-8.92734
5.176000e-03,328.078,8.70234,-8.95
5.180000e-03,328.125,8.71641,-8.95312
5.184000e-03,328.297,8.71406,-8.95547
5.188000e-03,328.094,8.72422,-8.96172
5.192000e-03,328.156,8.73438,-8.98438
5.196000e-03,328.281,8.74688,-8.99062
5.200000e-03,328.375,8.75703,-9
5.204000e-03,328.172,8.77031,-9.00625
5.208000e-03,328.078,8.78125,-9.00859
5.212000e-03,328,8.78672,-9.02109
5.216000e-03,328.047,8.79531,-9.0375
5.220000e-03,328.156,8.80938,-9.04922
5.224000e-03,328.156,8.83203,-9.06563
5.228000e-03,328.281,8.84375,-9.08359
5.232000e-03,328.281,8.84844,-9.08203
5.236000e-03,328.25,8.85625,-9.09766
5.240000e-03,328.328,8.85469,-9.10781
5.244000e-03,328.297,8.85469,-9.09844
5.248000e-03,328.203,8.86875,-9.10781
5.252000e-03,328.172,8.87031,-9.12188
5.256000e-03,328.297,8.88516,-9.14297
5.260000e-03,328.172,8.90547,-9.15625
5.264000e-03,328.25,8.90938,-9.15625
5.268000e-03,328.156,8.91719,-9.1625
5.272000e-03,328.156,8.91875,-9.15625
5.276000e-03,328.078,8.93516,-9.16953
5.280000e-03,328.25,8.95391,-9.18672
5.284000e-03,328.281,8.96406,-9.19688
5.288000e-03,328.25,8.96563,-9.20703
5.292000e-03,328.375,8.98984,-9.21172
5.296000e-03,328.281,8.99688,-9.23359
5.300000e-03,328.219,8.99062,-9.23594
5.304000e-03,328.219,8.99844,-9.23828
5.308000e-03,328.297,9.00703,-9.26406
5.312000e-03,328.203,9.02656,-9.27031
5.316000e-03,328.531,9.05156,-9.27813
5.320000e-03,328.281,9.05156,-9.28125
5.324000e-03,328.25,9.03906,-9.28672
5.328000e-03,328.25,9.04688,-9.30312
5.332000e-03,328.359,9.06797,-9.29453
5.336000e-03,328.328,9.07344,-9.31953
5.340000e-03,328.531,9.09141,-9.32344
5.344000e-03,328.453,9.1,-9.32734
5.348000e-03,328.297,9.10547,-9.34219
5.352000e-03,328.422,9.11641,-9.36641
5.356000e-03,328.703,9.12188,-9.38047
5.360000e-03,328.766,9.13828,-9.38672
5.364000e-03,328.703,9.17344,-9.40313
5.368000e-03,328.562,9.18359,-9.41016
5.372000e-03,328.281,9.18281,-9.4125
5.376000e-03,328.406,9.17656,-9.43125
5.380000e-03,328.328,9.19766,-9.44531
5.384000e-03,328.625,9.22734,-9.46406
5.388000e-03,328.688,9.23594,-9.48828
5.392000e-03,328.5,9.21953,-9.48438
5.396000e-03,328.484,9.22578,-9.48125
5.400000e-03,328.281,9.24766,-9.48359
5.404000e-03,328.328,9.25781,-9.50391
5.408000e-03,328.531,9.26094,-9.51797
5.412000e-03,328.484,9.26641,-9.52891
5.416000e-03,328.531,9.29063,-9.52656
5.420000e-03,328.688,9.30469,-9.51875
5.424000e-03,328.906,9.31172,-9.53906
5.428000e-03,328.625,9.31953,-9.55859
5.432000e-03,328.422,9.32578,-9.57891
5.436000e-03,328.484,9.33359,-9.57891
5.440000e-03,328.5,9.34141,-9.5875
5.444000e-03,328.562,9.33516,-9.61172
5.448000e-03,328.5,9.34922,-9.61563
5.452000e-03,328.453,9.35625,-9.61563
5.456000e-03,328.328,9.36641,-9.61328
5.460000e-03,328.422,9.37422,-9.62813
5.464000e-03,328.5,9.38828,-9.63047
5.468000e-03,328.422,9.40234,-9.63594
5.472000e-03,328.484,9.41094,-9.64688
5.476000e-03,328.422,9.43125,-9.66641
5.480000e-03,328.406,9.44063,-9.67031
5.484000e-03,328.359,9.45391,-9.68516
5.488000e-03,328.406,9.46094,-9.68516
5.492000e-03,328.359,9.47578,-9.68906
5.496000e-03,328.297,9.48125,-9.68672
5.500000e-03,328.578,9.48203,-9.69453
5.504000e-03,328.703,9.47813,-9.70781
5.508000e-03,328.688,9.47422,-9.72734
5.512000e-03,328.781,9.4875,-9.73828
5.516000e-03,328.688,9.49844,-9.73984
5.520000e-03,328.422,9.49453,-9.74844
5.524000e-03,328.484,9.51484,-9.77266
5.528000e-03,328.531,9.53281,-9.78047
5.532000e-03,328.625,9.54922,-9.78047
5.536000e-03,328.688,9.55938,-9.79219
5.540000e-03,328.688,9.56563,-9.80859
5.544000e-03,328.656,9.55703,-9.82109
5.548000e-03,328.609,9.56094,-9.82891
5.552000e-03,328.609,9.56719,-9.82891
5.556000e-03,328.562,9.55547,-9.84531
5.560000e-03,328.578,9.5875,-9.85547
5.564000e-03,328.609,9.61172,-9.85938
5.568000e-03,328.453,9.60781,-9.86016
5.572000e-03,328.422,9.62813,-9.86172
5.576000e-03,328.453,9.64375,-9.88828
5.580000e-03,328.453,9.65391,-9.9
5.584000e-03,328.531,9.65703,-9.92031
5.588000e-03,328.578,9.67031,-9.92891
5.592000e-03,328.422,9.67266,-9.93281
5.596000e-03,328.484,9.675,-9.93672
5.600000e-03,328.531,9.69453,-9.95547
5.604000e-03,328.484,9.70078,-9.96172
5.608000e-03,328.531,9.71328,-9.96875
5.612000e-03,328.562,9.74219,-9.97734
5.616000e-03,328.5,9.75391,-9.98359
5.620000e-03,328.609,9.77578,-9.98359
5.624000e-03,328.625,9.77813,-10.0055
5.628000e-03,328.562,9.78203,-10.0219
5.632000e-03,328.531,9.78438,-10.0359
5.636000e-03,328.609,9.79609,-10.0398
5.640000e-03,328.531,9.80938,-10.0508
5.644000e-03,328.484,9.81875,-10.0703
5.648000e-03,328.281,9.82656,-10.0789
5.652000e-03,328.281,9.84688,-10.0828
5.656000e-03,328.219,9.85,-10.0805
5.660000e-03,328.281,9.85781,-10.0734
5.664000e-03,328.375,9.86328,-10.0906
5.668000e-03,328.203,9.87422,-10.107
5.672000e-03,328.25,9.89219,-10.1141
5.676000e-03,328.422,9.9,-10.118
5.680000e-03,328.453,9.91094,-10.1258
5.684000e-03,328.453,9.90391,-10.15
5.688000e-03,328.5,9.91094,-10.1641
5.692000e-03,328.281,9.92109,-10.1578
5.696000e-03,328.281,9.93281,-10.1664
5.700000e-03,328.297,9.94141,-10.1727
5.704000e-03,328.422,9.95469,-10.182
5.708000e-03,328.484,9.97344,-10.1984
5.712000e-03,328.375,9.97969,-10.2227
5.716000e-03,328.406,9.97344,-10.2273
5.720000e-03,328.281,9.98984,-10.2438
5.724000e-03,328.328,9.98984,-10.2617
5.728000e-03,328.406,9.99531,-10.2594
5.732000e-03,328.078,10.0117,-10.2766
5.736000e-03,328.094,10.032,-10.268
5.740000e-03,328.219,10.0461,-10.2719
5.744000e-03,328.281,10.0422,-10.2742
5.748000e-03,328.281,10.0445,-10.2867
5.752000e-03,328.156,10.0633,-10.2922
5.756000e-03,328.047,10.0609,-10.307
5.760000e-03,328.047,10.0711,-10.3227
5.764000e-03,328.016,10.0766,-10.3445
5.768000e-03,328.203,10.0828,-10.3555
5.772000e-03,327.891,10.0906,-10.3508
5.776000e-03,327.953,10.118,-10.3656
5.780000e-03,328.016,10.1383,-10.3797
5.784000e-03,328,10.1273,-10.3883
5.788000e-03,327.953,10.132,-10.3922
5.792000e-03,328.156,10.1586,-10.4
5.796000e-03,328.047,10.1742,-10.4117
5.800000e-03,328.016,10.175,-10.4367
5.804000e-03,327.922,10.182,-10.4469
5.808000e-03,327.891,10.1953,-10.4688
5.812000e-03,328,10.2109,-10.4773
5.816000e-03,327.953,10.2148,-10.4695
5.820000e-03,327.844,10.225,-10.4828
5.824000e-03,328.016,10.2352,-10.4938
5.828000e-03,327.922,10.2391,-10.5016
5.832000e-03,327.953,10.2563,-10.5156
5.836000e-03,327.953,10.2695,-10.5219
5.840000e-03,327.844,10.2867,-10.507
5.844000e-03,327.609,10.2961,-10.507
5.848000e-03,327.516,10.2984,-10.532
5.852000e-03,327.594,10.2898,-10.5539
5.856000e-03,327.688,10.307,-10.5703
5.860000e-03,327.797,10.3242,-10.5727
5.864000e-03,327.812,10.3367,-10.5781
5.868000e-03,327.719,10.3313,-10.5867
5.872000e-03,327.609,10.3375,-10.6133
5.876000e-03,327.812,10.3648,-10.6219
5.880000e-03,327.797,10.3859,-10.6438
5.884000e-03,327.672,10.3984,-10.6492
5.888000e-03,327.594,10.4,-10.6602
5.892000e-03,327.547,10.4156,-10.6562
5.896000e-03,327.609,10.4141,-10.6555
5.900000e-03,327.594,10.4258,-10.6641
5.904000e-03,327.516,10.4281,-10.682
5.908000e-03,327.406,10.4461,-10.682
5.912000e-03,327.547,10.4547,-10.6727
5.916000e-03,327.469,10.4695,-10.6703
5.920000e-03,327.234,10.4828,-10.6867
5.924000e-03,327.359,10.4977,-10.6961
5.928000e-03,327.406,10.4898,-10.7172
5.932000e-03,327.156,10.4875,-10.7313
5.936000e-03,327.234,10.5016,-10.7352
5.940000e-03,327.312,10.5172,-10.7289
5.944000e-03,327.266,10.5375,-10.7609
5.948000e-03,327.188,10.5305,-10.7898
5.952000e-03,326.984,10.5273,-10.8023
5.956000e-03,326.953,10.5641,-10.7812
5.960000e-03,326.938,10.5641,-10.782
5.964000e-03,326.953,10.5625,-10.7977
5.968000e-03,326.984,10.5742,-10.8125
5.972000e-03,326.938,10.5984,-10.8188
5.976000e-03,326.906,10.5953,-10.8266
5.980000e-03,326.875,10.6008,-10.8367
5.984000e-03,326.781,10.6109,-10.8469
5.988000e-03,326.875,10.5984,-10.8555
5.992000e-03,326.734,10.6008,-10.8547
5.996000e-03,326.656,10.6297,-10.8727
6.000000e-03,326.875,10.6398,-10.9016
6.004000e-03,326.734,10.6641,-10.9281
6.008000e-03,326.703,10.6695,-10.9195
6.012000e-03,326.672,10.6727,-10.9164
6.016000e-03,326.469,10.6859,-10.9164
6.020000e-03,326.578,10.6961,-10.9297
6.024000e-03,326.594,10.6969,-10.9344
6.028000e-03,326.375,10.7227,-10.9469
6.032000e-03,326.547,10.7227,-10.95
6.036000e-03,326.344,10.7164,-10.9641
6.040000e-03,326.266,10.7266,-10.9711
6.044000e-03,326.375,10.7367,-10.9953
6.048000e-03,326.547,10.7477,-11.0031
6.052000e-03,326.531,10.7719,-11.0211
6.056000e-03,326.25,10.7836,-11.0219
6.060000e-03,326.094,10.7711,-11.0336
6.064000e-03,326.016,10.7797,-11.0359
6.068000e-03,326.141,10.7883,-11.025
6.072000e-03,326.141,10.8023,-11.0359
6.076000e-03,326.188,10.8141,-11.0477
6.080000e-03,326.219,10.8266,-11.0602
6.084000e-03,326.125,10.8305,-11.0805
6.088000e-03,326.016,10.8227,-11.0945
6.092000e-03,325.922,10.8188,-11.0984
6.096000e-03,325.844,10.8406,-11.1031
6.100000e-03,325.688,10.8523,-11.107
6.104000e-03,325.688,10.8672,-11.1195
6.108000e-03,325.719,10.8734,-11.1148
6.112000e-03,325.453,10.8648,-11.1266
6.116000e-03,325.438,10.8828,-11.1297
6.120000e-03,325.438,10.8859,-11.1414
6.124000e-03,325.484,10.9055,-11.1516
6.128000e-03,325.484,10.9062,-11.168
6.132000e-03,325.25,10.9164,-11.1805
6.136000e-03,325.203,10.9367,-11.1859
6.140000e-03,325.047,10.9406,-11.1758
6.144000e-03,325.047,10.9406,-11.1961
6.148000e-03,325.047,10.9383,-11.2063
6.152000e-03,324.953,10.9547,-11.2148
6.156000e-03,324.828,10.9664,-11.2305
6.160000e-03,324.797,10.9828,-11.2406
6.164000e-03,324.844,10.9891,-11.243
6.168000e-03,324.766,11.0047,-11.2391
6.172000e-03,324.797,11.0211,-11.2453
6.176000e-03,324.828,11.0211,-11.2492
6.180000e-03,324.703,11.0133,-11.2531
6.184000e-03,324.516,11.0281,-11.275
6.188000e-03,324.422,11.0312,-11.2875
6.192000e-03,324.5,11.0297,-11.2922
6.196000e-03,324.234,11.0453,-11.2812
6.200000e-03,324.141,11.0641,-11.2859
6.204000e-03,324.109,11.0805,-11.3016
6.208000e-03,323.906,11.0789,-11.3117
6.212000e-03,323.859,11.0781,-11.3164
6.216000e-03,323.703,11.0758,-11.3305
6.220000e-03,323.578,11.0969,-11.3344
6.224000e-03,323.531,11.1094,-11.3367
6.228000e-03,323.484,11.1188,-11.3359
6.232000e-03,323.297,11.1086,-11.3406
6.236000e-03,323.344,11.107,-11.3523
6.240000e-03,323.281,11.1234,-11.3727
6.244000e-03,323.125,11.1273,-11.3766
6.248000e-03,323,11.1367,-11.3852
6.252000e-03,322.844,11.1367,-11.3938
6.256000e-03,322.688,11.1555,-11.393
6.260000e-03,322.844,11.1758,-11.4008
6.264000e-03,322.797,11.1805,-11.3969
6.268000e-03,322.609,11.1906,-11.4156
6.272000e-03,322.406,11.1719,-11.4422
6.276000e-03,322.484,11.1805,-11.4281
6.280000e-03,322.469,11.1898,-11.4422
6.284000e-03,322.234,11.2039,-11.4648
6.288000e-03,322.062,11.2242,-11.4719
6.292000e-03,321.906,11.2313,-11.4617
6.296000e-03,321.5,11.2305,-11.4781
6.300000e-03,321.297,11.2367,-11.482
6.304000e-03,321.172,11.2414,-11.4766
6.308000e-03,321.016,11.2484,-11.4891
6.312000e-03,321.047,11.2617,-11.5047
6.316000e-03,320.703,11.2758,-11.5055
6.320000e-03,320.812,11.2812,-11.5055
6.324000e-03,320.609,11.2914,-11.5047
6.328000e-03,320.359,11.2891,-11.4992
6.332000e-03,320.281,11.2797,-11.5023
6.336000e-03,320.031,11.282,-11.5172
6.340000e-03,319.672,11.2789,-11.5289
6.344000e-03,319.625,11.2789,-11.5328
6.348000e-03,319.422,11.2875,-11.5297
6.352000e-03,319.188,11.2922,-11.5375
6.356000e-03,319.016,11.2938,-11.5453
6.360000e-03,318.906,11.3063,-11.5617
6.364000e-03,319.031,11.3094,-11.5695
6.368000e-03,318.781,11.3117,-11.5602
6.372000e-03,318.406,11.3297,-11.5664
6.376000e-03,318.047,11.3266,-11.5703
6.380000e-03,317.812,11.3328,-11.5758
6.384000e-03,317.844,11.3359,-11.5844
6.388000e-03,317.438,11.3422,-11.582
6.392000e-03,317.328,11.3531,-11.5859
6.396000e-03,317.078,11.3547,-11.6047
6.400000e-03,316.922,11.3461,-11.625
6.404000e-03,316.594,11.3602,-11.6305
6.408000e-03,316.438,11.3711,-11.6242
6.412000e-03,316.391,11.3766,-11.6148
6.416000e-03,315.859,11.3813,-11.6063
6.420000e-03,315.734,11.3875,-11.6086
6.424000e-03,315.656,11.3938,-11.6227
6.428000e-03,315.422,11.4016,-11.6266
6.432000e-03,315.078,11.3938,-11.6313
6.436000e-03,314.953,11.3969,-11.6352
6.440000e-03,314.672,11.4016,-11.6406
6.444000e-03,314.406,11.3938,-11.6477
6.448000e-03,314.438,11.3867,-11.6414
6.452000e-03,314.156,11.3992,-11.6453
6.456000e-03,314,11.407,-11.6578
6.460000e-03,313.859,11.4172,-11.6578
6.464000e-03,313.781,11.4172,-11.6711
6.468000e-03,313.625,11.4172,-11.6672
6.472000e-03,313.422,11.418,-11.657
6.476000e-03,312.938,11.4219,-11.6531
6.480000e-03,312.859,11.418,-11.675
6.484000e-03,312.578,11.4156,-11.6797
6.488000e-03,312.375,11.4258,-11.6758
6.492000e-03,312.234,11.418,-11.6781
6.496000e-03,312.047,11.4219,-11.6859
6.500000e-03,311.828,11.4336,-11.6922
6.504000e-03,311.672,11.4516,-11.6875
6.508000e-03,311.422,11.4586,-11.6977
6.512000e-03,310.938,11.4828,-11.6898
6.516000e-03,310.781,11.4664,-11.6898
6.520000e-03,310.484,11.4602,-11.6961
6.524000e-03,310.125,11.4742,-11.6977
6.528000e-03,309.766,11.4703,-11.6977
6.532000e-03,309.406,11.4719,-11.6977
6.536000e-03,309.078,11.482,-11.7016
6.540000e-03,308.859,11.4805,-11.7102
6.544000e-03,308.625,11.4828,-11.7242
6.548000e-03,308.391,11.4844,-11.7219
6.552000e-03,308.188,11.4789,-11.7227
6.556000e-03,307.844,11.4844,-11.7305
