TIME,U,I
-2.370000e-03,-210,-1.52
-2.360000e-03,-210,-1.6
-2.350000e-03,-210,-1.6
-2.340000e-03,-210,-1.68
-2.330000e-03,-204,-1.68
-2.320000e-03,-204,-1.6
-2.310000e-03,-204,-1.76
-2.300000e-03,-198,-1.68
-2.290000e-03,-204,-1.6
-2.280000e-03,-204,-1.68
-2.270000e-03,-204,-1.68
-2.260000e-03,-198,-1.6
-2.250000e-03,-192,-1.6
-2.240000e-03,-192,-1.52
-2.230000e-03,-204,-1.52
-2.220000e-03,-198,-1.6
-2.210000e-03,-198,-1.52
-2.200000e-03,-198,-1.52
-2.190000e-03,-198,-1.44
-2.180000e-03,-192,-1.52
-2.170000e-03,-192,-1.36
-2.160000e-03,-192,-1.44
-2.150000e-03,-192,-1.44
-2.140000e-03,-192,-1.52
-2.130000e-03,-186,-1.44
-2.120000e-03,-186,-1.36
-2.110000e-03,-192,-1.36
-2.100000e-03,-186,-1.36
-2.090000e-03,-186,-1.44
-2.080000e-03,-186,-1.44
-2.070000e-03,-186,-1.36
-2.060000e-03,-180,-1.44
-2.050000e-03,-186,-1.36
-2.040000e-03,-180,-1.44
-2.030000e-03,-186,-1.28
-2.020000e-03,-186,-1.36
-2.010000e-03,-192,-1.36
-2.000000e-03,-186,-1.28
-1.990000e-03,-180,-1.28
-1.980000e-03,-186,-1.28
-1.970000e-03,-180,-1.28
-1.960000e-03,-174,-1.2
-1.950000e-03,-180,-1.2
-1.940000e-03,-180,-1.28
-1.930000e-03,-174,-1.2
-1.920000e-03,-174,-1.28
-1.910000e-03,-174,-1.2
-1.900000e-03,-174,-1.2
-1.890000e-03,-168,-1.2
-1.880000e-03,-174,-1.2
-1.870000e-03,-174,-1.2
-1.860000e-03,-168,-1.28
-1.850000e-03,-174,-1.2
-1.840000e-03,-168,-1.2
-1.830000e-03,-168,-1.2
-1.820000e-03,-168,-1.28
-1.810000e-03,-162,-1.2
-1.800000e-03,-162,-1.2
-1.790000e-03,-168,-1.2
-1.780000e-03,-168,-1.2
-1.770000e-03,-162,-1.12
-1.760000e-03,-168,-1.12
-1.750000e-03,-168,-1.12
-1.740000e-03,-168,-1.04
-1.730000e-03,-168,-1.12
-1.720000e-03,-162,-1.12
-1.710000e-03,-162,-1.12
-1.700000e-03,-162,-0.96
-1.690000e-03,-150,-1.04
-1.680000e-03,-156,-0.96
-1.670000e-03,-162,-1.04
-1.660000e-03,-156,-0.96
-1.650000e-03,-156,-0.96
-1.640000e-03,-150,-1.04
-1.630000e-03,-156,-1.04
-1.620000e-03,-150,-1.04
-1.610000e-03,-144,-1.04
-1.600000e-03,-156,-1.12
-1.590000e-03,-144,-1.04
-1.580000e-03,-150,-0.88
-1.570000e-03,-156,-0.96
-1.560000e-03,-150,-0.96
-1.550000e-03,-150,-0.96
-1.540000e-03,-144,-0.96
-1.530000e-03,-144,-1.04
-1.520000e-03,-144,-1.04
-1.510000e-03,-138,-0.96
-1.500000e-03,-138,-0.88
-1.490000e-03,-138,-0.88
-1.480000e-03,-144,-0.88
-1.470000e-03,-138,-0.88
-1.460000e-03,-138,-0.8
-1.450000e-03,-132,-0.8
-1.440000e-03,-138,-0.88
-1.430000e-03,-132,-0.88
-1.420000e-03,-126,-0.8
-1.410000e-03,-132,-0.88
-1.400000e-03,-132,-0.88
-1.390000e-03,-126,-0.88
-1.380000e-03,-132,-0.96
-1.370000e-03,-126,-0.96
-1.360000e-03,-120,-0.96
-1.350000e-03,-126,-0.8
-1.340000e-03,-132,-0.8
-1.330000e-03,-120,-0.88
-1.320000e-03,-126,-0.88
-1.310000e-03,-126,-0.88
-1.300000e-03,-126,-0.8
-1.290000e-03,-126,-0.72
-1.280000e-03,-120,-0.88
-1.270000e-03,-120,-0.8
-1.260000e-03,-120,-0.72
-1.250000e-03,-120,-0.72
-1.240000e-03,-120,-0.8
-1.230000e-03,-114,-0.72
-1.220000e-03,-120,-0.8
-1.210000e-03,-114,-0.72
-1.200000e-03,-114,-0.8
-1.190000e-03,-114,-0.8
-1.180000e-03,-120,-0.72
-1.170000e-03,-114,-0.72
-1.160000e-03,-114,-0.8
-1.150000e-03,-114,-0.8
-1.140000e-03,-108,-0.8
-1.130000e-03,-108,-0.72
-1.120000e-03,-108,-0.72
-1.110000e-03,-108,-0.72
-1.100000e-03,-108,-0.8
-1.090000e-03,-102,-0.8
-1.080000e-03,-102,-0.72
-1.070000e-03,-96,-0.8
-1.060000e-03,-102,-0.64
-1.050000e-03,-108,-0.72
-1.040000e-03,-102,-0.72
-1.030000e-03,-102,-0.64
-1.020000e-03,-96,-0.64
-1.010000e-03,-102,-0.64
-1.000000e-03,-96,-0.64
-9.900000e-04,-102,-0.56
-9.800000e-04,-96,-0.56
-9.700000e-04,-96,-0.64
-9.600000e-04,-96,-0.64
-9.500000e-04,-96,-0.64
-9.400000e-04,-96,-0.64
-9.300000e-04,-84,-0.64
-9.200000e-04,-90,-0.56
-9.100000e-04,-90,-0.56
-9.000000e-04,-90,-0.64
-8.900000e-04,-90,-0.48
-8.800000e-04,-90,-0.72
-8.700000e-04,-84,-0.56
-8.600000e-04,-84,-0.72
-8.500000e-04,-84,-0.64
-8.400000e-04,-84,-0.64
-8.300000e-04,-84,-0.64
-8.200000e-04,-90,-0.56
-8.100000e-04,-84,-0.64
-8.000000e-04,-84,-0.48
-7.900000e-04,-84,-0.56
-7.800000e-04,-78,-0.64
-7.700000e-04,-84,-0.48
-7.600000e-04,-72,-0.48
-7.500000e-04,-72,-0.48
-7.400000e-04,-72,-0.56
-7.300000e-04,-66,-0.48
-7.200000e-04,-72,-0.56
-7.100000e-04,-66,-0.48
-7.000000e-04,-72,-0.48
-6.900000e-04,-72,-0.48
-6.800000e-04,-66,-0.56
-6.700000e-04,-72,-0.48
-6.600000e-04,-66,-0.48
-6.500000e-04,-66,-0.4
-6.400000e-04,-66,-0.56
-6.300000e-04,-66,-0.56
-6.200000e-04,-60,-0.48
-6.100000e-04,-54,-0.48
-6.000000e-04,-66,-0.56
-5.900000e-04,-60,-0.56
-5.800000e-04,-60,-0.48
-5.700000e-04,-54,-0.48
-5.600000e-04,-66,-0.48
-5.500000e-04,-48,-0.48
-5.400000e-04,-54,-0.32
-5.300000e-04,-48,-0.4
-5.200000e-04,-54,-0.48
-5.100000e-04,-48,-0.4
-5.000000e-04,-48,-0.32
-4.900000e-04,-48,-0.48
-4.800000e-04,-48,-0.32
-4.700000e-04,-48,-0.4
-4.600000e-04,-48,-0.48
-4.500000e-04,-48,-0.4
-4.400000e-04,-42,-0.4
-4.300000e-04,-42,-0.32
-4.200000e-04,-36,-0.4
-4.100000e-04,-36,-0.32
-4.000000e-04,-42,-0.4
-3.900000e-04,-36,-0.48
-3.800000e-04,-36,-0.48
-3.700000e-04,-36,-0.4
-3.600000e-04,-30,-0.48
-3.500000e-04,-24,-0.32
-3.400000e-04,-30,-0.32
-3.300000e-04,-24,-0.32
-3.200000e-04,-36,-0.32
-3.100000e-04,-30,-0.32
-3.000000e-04,-24,-0.24
-2.900000e-04,-30,-0.4
-2.800000e-04,-30,-0.4
-2.700000e-04,-24,-0.32
-2.600000e-04,-24,-0.32
-2.500000e-04,-24,-0.32
-2.400000e-04,-24,-0.32
-2.300000e-04,-24,-0.32
-2.200000e-04,-18,-0.32
-2.100000e-04,-18,-0.32
-2.000000e-04,-18,-0.32
-1.900000e-04,-18,-0.32
-1.800000e-04,-18,-0.24
-1.700000e-04,-12,-0.24
-1.600000e-04,-12,-0.24
-1.500000e-04,-6,-0.24
-1.400000e-04,-6,-0.24
-1.300000e-04,-6,-0.32
-1.200000e-04,-6,-0.24
-1.100000e-04,-12,-0.32
-1.000000e-04,-6,-0.24
-9.000000e-05,-6,-0.32
-8.000000e-05,-6,-0.16
-7.000000e-05,-6,-0.24
-6.000000e-05,-6,-0.32
-5.000000e-05,0,-0.16
-4.000000e-05,0,-0.16
-3.000000e-05,0,-0.24
-2.000000e-05,0,-0.24
-1.000000e-05,0,-0.24
5.000000e-15,0,-0.24
1.000000e-05,0,-0.24
2.000000e-05,6,-0.16
3.000000e-05,6,-0.16
4.000000e-05,12,-0.16
5.000000e-05,6,-0.16
6.000000e-05,6,-0.24
7.000000e-05,6,-0.16
8.000000e-05,18,-0.16
9.000000e-05,12,-0.16
1.000000e-04,12,-0.16
1.100000e-04,18,-0.16
1.200000e-04,12,-0.08
1.300000e-04,18,-0.24
1.400000e-04,18,-0.16
1.500000e-04,18,-0.24
1.600000e-04,30,-0.16
1.700000e-04,18,-0.08
1.800000e-04,24,-0.08
1.900000e-04,18,-0.08
2.000000e-04,30,-0.16
2.100000e-04,30,-0.16
2.200000e-04,24,-0.08
2.300000e-04,24,-0.16
2.400000e-04,30,-0.16
2.500000e-04,24,-0.08
2.600000e-04,36,-0.08
2.700000e-04,30,-0.08
2.800000e-04,42,-0.08
2.900000e-04,30,-0.08
3.000000e-04,36,-0.08
3.100000e-04,36,-0.08
3.200000e-04,42,-0.16
3.300000e-04,36,-0.08
3.400000e-04,42,-0.08
3.500000e-04,36,-0.16
3.600000e-04,48,-0.16
3.700000e-04,48,-0.08
3.800000e-04,48,-0.08
3.900000e-04,48,-0.08
4.000000e-04,42,-0.08
4.100000e-04,42,-0.08
4.200000e-04,48,-0.08
4.300000e-04,42,-0.08
4.400000e-04,48,0
4.500000e-04,48,-0.08
4.600000e-04,54,0
4.700000e-04,54,0
4.800000e-04,48,0
4.900000e-04,48,0
5.000000e-04,54,0
5.100000e-04,60,-0.08
5.200000e-04,60,0
5.300000e-04,60,0
5.400000e-04,60,-0.08
5.500000e-04,60,0
5.600000e-04,66,0
5.700000e-04,60,-0.08
5.800000e-04,66,0
5.900000e-04,72,0
6.000000e-04,66,0
6.100000e-04,60,0
6.200000e-04,66,0
6.300000e-04,66,0
6.400000e-04,72,0
6.500000e-04,72,0
6.600000e-04,78,0
6.700000e-04,66,0
6.800000e-04,78,0
6.900000e-04,72,0
7.000000e-04,78,0.08
7.100000e-04,78,0
7.200000e-04,78,0
7.300000e-04,84,0.08
7.400000e-04,84,0
7.500000e-04,78,0
7.600000e-04,78,0
7.700000e-04,84,0
7.800000e-04,78,0.08
7.900000e-04,90,0
8.000000e-04,78,0
8.100000e-04,90,0
8.200000e-04,84,0
8.300000e-04,96,0
8.400000e-04,90,0
8.500000e-04,90,0
8.600000e-04,96,0.08
8.700000e-04,96,0
8.800000e-04,90,0
8.900000e-04,102,0
9.000000e-04,90,0
9.100000e-04,96,0
9.200000e-04,96,0
9.300000e-04,96,0.08
9.400000e-04,96,0
9.500000e-04,102,0
9.600000e-04,102,0
9.700000e-04,96,0
9.800000e-04,102,0
9.900000e-04,102,0
1.000000e-03,108,0
1.010000e-03,102,0
1.020000e-03,102,-0.08
1.030000e-03,102,0
1.040000e-03,102,0
1.050000e-03,108,0.08
1.060000e-03,108,0
1.070000e-03,108,0
1.080000e-03,108,0
1.090000e-03,108,-0.08
1.100000e-03,114,0
1.110000e-03,108,0
1.120000e-03,120,0
1.130000e-03,108,0
1.140000e-03,114,0
1.150000e-03,114,0
1.160000e-03,114,0
1.170000e-03,120,0
1.180000e-03,120,0
1.190000e-03,114,0
1.200000e-03,126,0
1.210000e-03,120,0
1.220000e-03,120,0
1.230000e-03,120,0
1.240000e-03,120,0
1.250000e-03,120,0
1.260000e-03,126,0
1.270000e-03,126,0
1.280000e-03,126,0
1.290000e-03,126,0
1.300000e-03,126,0
1.310000e-03,138,0.08
1.320000e-03,126,0
1.330000e-03,126,0
1.340000e-03,132,0
1.350000e-03,132,0
1.360000e-03,138,0
1.370000e-03,132,0
1.380000e-03,138,0
1.390000e-03,132,0
1.400000e-03,132,0
1.410000e-03,138,-0.08
1.420000e-03,144,0
1.430000e-03,132,0
1.440000e-03,138,0
1.450000e-03,144,0
1.460000e-03,138,0
1.470000e-03,150,0
1.480000e-03,144,0
1.490000e-03,144,0
1.500000e-03,144,0
1.510000e-03,144,-0.08
1.520000e-03,144,0
1.530000e-03,144,-0.08
1.540000e-03,144,0
1.550000e-03,150,0
1.560000e-03,150,0
1.570000e-03,156,0
1.580000e-03,156,0
1.590000e-03,150,0
1.600000e-03,150,-0.08
1.610000e-03,156,0
1.620000e-03,156,0
1.630000e-03,156,0
1.640000e-03,156,0
1.650000e-03,162,0
1.660000e-03,156,0
1.670000e-03,156,0
1.680000e-03,156,0
1.690000e-03,162,0
1.700000e-03,162,-0.08
1.710000e-03,162,0
1.720000e-03,156,0
1.730000e-03,162,0
1.740000e-03,162,0
1.750000e-03,156,0
1.760000e-03,162,0
1.770000e-03,156,0
1.780000e-03,168,0
1.790000e-03,162,-0.08
1.800000e-03,168,0
1.810000e-03,162,-0.08
1.820000e-03,162,0
1.830000e-03,168,0
1.840000e-03,174,-0.08
1.850000e-03,168,0
1.860000e-03,174,-0.08
1.870000e-03,174,0
1.880000e-03,174,0
1.890000e-03,174,-0.08
1.900000e-03,174,0
1.910000e-03,180,0
1.920000e-03,174,0
1.930000e-03,180,0
1.940000e-03,180,0
1.950000e-03,180,0
1.960000e-03,186,0
1.970000e-03,180,0
1.980000e-03,180,-0.08
1.990000e-03,180,-0.08
2.000000e-03,186,0
2.010000e-03,186,-0.08
2.020000e-03,180,0
2.030000e-03,186,0
2.040000e-03,186,-0.08
2.050000e-03,192,-0.08
2.060000e-03,186,0
2.070000e-03,186,0
2.080000e-03,186,0
2.090000e-03,186,0
2.100000e-03,186,0
2.110000e-03,192,0
2.120000e-03,186,0
2.130000e-03,192,0
2.140000e-03,186,0
2.150000e-03,198,-0.08
2.160000e-03,192,0
2.170000e-03,198,0
2.180000e-03,192,0
2.190000e-03,192,0
2.200000e-03,192,-0.08
2.210000e-03,198,0
2.220000e-03,204,0
2.230000e-03,198,0
2.240000e-03,192,-0.08
2.250000e-03,192,0
2.260000e-03,198,0
2.270000e-03,198,0
2.280000e-03,198,0
2.290000e-03,204,0
2.300000e-03,204,0
2.310000e-03,204,0
2.320000e-03,204,0
2.330000e-03,204,0
2.340000e-03,210,0
2.350000e-03,210,0
2.360000e-03,216,0
2.370000e-03,210,0
2.380000e-03,210,0
2.390000e-03,210,0
2.400000e-03,210,0
2.410000e-03,216,0
2.420000e-03,216,0
2.430000e-03,216,0
2.440000e-03,210,0
2.450000e-03,210,0
2.460000e-03,222,0
2.470000e-03,216,0
2.480000e-03,222,0
2.490000e-03,222,0.08
2.500000e-03,222,0
2.510000e-03,222,-0.08
2.520000e-03,222,0
2.530000e-03,222,0
2.540000e-03,228,0
2.550000e-03,228,0
2.560000e-03,222,0
2.570000e-03,228,0
2.580000e-03,228,0
2.590000e-03,228,-0.08
2.600000e-03,228,0
2.610000e-03,228,0
2.620000e-03,234,0
2.630000e-03,228,0
2.640000e-03,228,0
2.650000e-03,234,0
2.660000e-03,234,0
2.670000e-03,234,-0.08
2.680000e-03,234,0
2.690000e-03,246,0
2.700000e-03,234,-0.08
2.710000e-03,234,0
2.720000e-03,240,0
2.730000e-03,234,0
2.740000e-03,240,0
2.750000e-03,246,0
2.760000e-03,240,0
2.770000e-03,240,0
2.780000e-03,246,0
2.790000e-03,234,0
2.800000e-03,240,0
2.810000e-03,246,0
2.820000e-03,246,0
2.830000e-03,246,-0.08
2.840000e-03,246,0
2.850000e-03,252,-0.08
2.860000e-03,246,0
2.870000e-03,246,-0.08
2.880000e-03,246,0
2.890000e-03,252,0
2.900000e-03,246,0
2.910000e-03,252,0
2.920000e-03,258,0
2.930000e-03,252,0
2.940000e-03,252,0
2.950000e-03,252,0
2.960000e-03,252,0
2.970000e-03,252,0
2.980000e-03,252,0
2.990000e-03,264,-0.08
3.000000e-03,258,0.08
3.010000e-03,252,0
3.020000e-03,258,0
3.030000e-03,252,0
3.040000e-03,252,0
3.050000e-03,264,0
3.060000e-03,264,0
3.070000e-03,258,0
3.080000e-03,264,-0.08
3.090000e-03,258,0
3.100000e-03,264,0
3.110000e-03,264,-0.08
3.120000e-03,270,0
3.130000e-03,270,0
3.140000e-03,264,0
3.150000e-03,270,0
3.160000e-03,264,0
3.170000e-03,270,-0.08
3.180000e-03,270,0
3.190000e-03,270,0
3.200000e-03,270,-0.08
3.210000e-03,276,-0.08
3.220000e-03,264,0
3.230000e-03,270,-0.08
3.240000e-03,276,0
3.250000e-03,276,0
3.260000e-03,276,-0.08
3.270000e-03,276,0
3.280000e-03,276,0
3.290000e-03,276,0
3.300000e-03,276,0.08
3.310000e-03,282,0
3.320000e-03,276,0
3.330000e-03,276,0
3.340000e-03,282,0
3.350000e-03,282,-0.08
3.360000e-03,282,-0.08
3.370000e-03,276,0
3.380000e-03,282,-0.08
3.390000e-03,282,0
3.400000e-03,288,0
3.410000e-03,288,-0.08
3.420000e-03,282,0
3.430000e-03,282,-0.08
3.440000e-03,282,0
3.450000e-03,288,0
3.460000e-03,288,0
3.470000e-03,294,0
3.480000e-03,288,0
3.490000e-03,288,0
3.500000e-03,294,0
3.510000e-03,288,0
3.520000e-03,294,-0.08
3.530000e-03,288,0
3.540000e-03,288,0
3.550000e-03,288,-0.08
3.560000e-03,294,0.08
3.570000e-03,294,0
3.580000e-03,294,0
3.590000e-03,294,0
3.600000e-03,288,0
3.610000e-03,294,-0.08
3.620000e-03,300,0
3.630000e-03,300,-0.08
3.640000e-03,300,0
3.650000e-03,294,0
3.660000e-03,288,-0.08
3.670000e-03,294,-0.08
3.680000e-03,300,-0.08
3.690000e-03,294,-0.08
3.700000e-03,300,-0.08
3.710000e-03,294,0
3.720000e-03,300,-0.08
3.730000e-03,294,0
3.740000e-03,300,0
3.750000e-03,306,0
3.760000e-03,300,-0.08
3.770000e-03,300,0
3.780000e-03,306,-0.08
3.790000e-03,300,0
3.800000e-03,306,0
3.810000e-03,306,-0.08
3.820000e-03,306,-0.08
3.830000e-03,300,0
3.840000e-03,306,0
3.850000e-03,306,0
3.860000e-03,306,0
3.870000e-03,306,-0.08
3.880000e-03,306,0
3.890000e-03,306,-0.08
3.900000e-03,306,-0.08
3.910000e-03,306,-0.08
3.920000e-03,306,-0.08
3.930000e-03,306,-0.08
3.940000e-03,312,0
3.950000e-03,312,0
3.960000e-03,312,-0.08
3.970000e-03,312,-0.08
3.980000e-03,312,0
3.990000e-03,306,0
4.000000e-03,312,0
4.010000e-03,318,-0.08
4.020000e-03,306,-0.08
4.030000e-03,318,0
4.040000e-03,306,-0.08
4.050000e-03,318,-0.08
4.060000e-03,312,0
4.070000e-03,312,-0.08
4.080000e-03,312,-0.08
4.090000e-03,306,0
4.100000e-03,312,-0.08
4.110000e-03,318,0
4.120000e-03,312,0
4.130000e-03,312,0
4.140000e-03,312,-0.08
4.150000e-03,312,0
4.160000e-03,312,-0.08
4.170000e-03,312,-0.08
4.180000e-03,312,0
4.190000e-03,318,-0.08
4.200000e-03,318,0
4.210000e-03,318,0
4.220000e-03,312,-0.08
4.230000e-03,318,-0.16
4.240000e-03,312,0
4.250000e-03,312,-0.08
4.260000e-03,318,0
4.270000e-03,312,0
4.280000e-03,312,0.08
4.290000e-03,312,-0.08
4.300000e-03,318,0
4.310000e-03,312,-0.08
4.320000e-03,318,0
4.330000e-03,318,-0.08
4.340000e-03,318,-0.08
4.350000e-03,312,-0.08
4.360000e-03,318,-0.08
4.370000e-03,318,-0.16
4.380000e-03,318,0
4.390000e-03,318,0
4.400000e-03,324,-0.08
4.410000e-03,318,-0.08
4.420000e-03,318,-0.08
4.430000e-03,312,-0.08
4.440000e-03,324,-0.08
4.450000e-03,312,-0.08
4.460000e-03,318,-0.08
4.470000e-03,318,0
4.480000e-03,312,0
4.490000e-03,318,-0.08
4.500000e-03,312,0
4.510000e-03,318,-0.08
4.520000e-03,318,-0.08
4.530000e-03,318,0
4.540000e-03,318,-0.08
4.550000e-03,318,-0.08
4.560000e-03,318,-0.08
4.570000e-03,318,-0.08
4.580000e-03,318,-0.08
4.590000e-03,318,0
4.600000e-03,318,-0.08
4.610000e-03,318,-0.08
4.620000e-03,318,0
4.630000e-03,312,-0.08
4.640000e-03,318,-0.08
4.650000e-03,330,0
4.660000e-03,312,-0.08
4.670000e-03,318,0
4.680000e-03,324,-0.08
4.690000e-03,318,-0.08
4.700000e-03,318,0
4.710000e-03,318,0
4.720000e-03,318,-0.08
4.730000e-03,318,0
4.740000e-03,324,0
4.750000e-03,318,-0.08
4.760000e-03,324,-0.08
4.770000e-03,318,0
4.780000e-03,324,-0.08
4.790000e-03,318,0
4.800000e-03,312,0
4.810000e-03,324,0
4.820000e-03,318,-0.08
4.830000e-03,318,0
4.840000e-03,318,-0.08
4.850000e-03,324,-0.08
4.860000e-03,324,-0.08
4.870000e-03,324,0
4.880000e-03,318,-0.08
4.890000e-03,312,-0.08
4.900000e-03,318,-0.08
4.910000e-03,318,0
4.920000e-03,324,-0.08
4.930000e-03,318,-0.08
4.940000e-03,318,-0.08
4.950000e-03,318,-0.08
4.960000e-03,324,-0.08
4.970000e-03,318,0
4.980000e-03,318,-0.08
4.990000e-03,324,-0.08
5.000000e-03,324,0
5.010000e-03,318,-0.16
5.020000e-03,324,-0.08
5.030000e-03,324,0
5.040000e-03,318,-0.08
5.050000e-03,318,0
5.060000e-03,318,-0.08
5.070000e-03,318,-0.08
5.080000e-03,324,-0.08
5.090000e-03,318,0
5.100000e-03,324,-0.08
5.110000e-03,324,-0.16
5.120000e-03,318,0
5.130000e-03,318,-0.08
5.140000e-03,324,-0.08
5.150000e-03,318,-0.08
5.160000e-03,318,-0.08
5.170000e-03,318,-0.08
5.180000e-03,318,-0.08
5.190000e-03,318,-0.08
5.200000e-03,318,-0.08
5.210000e-03,318,-0.16
5.220000e-03,312,-0.08
5.230000e-03,324,-0.08
5.240000e-03,318,-0.08
5.250000e-03,318,-0.08
5.260000e-03,324,0
5.270000e-03,318,-0.08
5.280000e-03,318,-0.08
5.290000e-03,312,-0.08
5.300000e-03,318,0
5.310000e-03,318,-0.08
5.320000e-03,318,0
5.330000e-03,324,-0.08
5.340000e-03,318,0
5.350000e-03,312,0
5.360000e-03,318,0
5.370000e-03,318,-0.08
5.380000e-03,318,-0.08
5.390000e-03,324,-0.08
5.400000e-03,318,0
5.410000e-03,318,0
5.420000e-03,318,-0.08
5.430000e-03,324,0
5.440000e-03,312,-0.08
5.450000e-03,318,-0.08
5.460000e-03,324,-0.08
5.470000e-03,318,-0.08
5.480000e-03,318,-0.08
5.490000e-03,318,0
5.500000e-03,312,0
5.510000e-03,312,-0.08
5.520000e-03,318,0
5.530000e-03,312,-0.08
5.540000e-03,312,-0.08
5.550000e-03,318,0
5.560000e-03,318,0
5.570000e-03,318,-0.08
5.580000e-03,318,0
5.590000e-03,318,-0.08
5.600000e-03,312,-0.08
5.610000e-03,318,-0.08
5.620000e-03,318,-0.08
5.630000e-03,312,-0.08
5.640000e-03,312,0
5.650000e-03,318,-0.08
5.660000e-03,312,-0.08
5.670000e-03,324,0
5.680000e-03,318,-0.08
5.690000e-03,318,-0.16
5.700000e-03,312,-0.08
5.710000e-03,312,-0.08
5.720000e-03,318,-0.08
5.730000e-03,318,0
5.740000e-03,318,-0.08
5.750000e-03,318,-0.08
5.760000e-03,318,-0.08
5.770000e-03,318,-0.08
5.780000e-03,312,0
5.790000e-03,318,-0.08
5.800000e-03,312,-0.08
5.810000e-03,312,-0.08
5.820000e-03,312,0
5.830000e-03,312,0
5.840000e-03,312,0
5.850000e-03,318,-0.08
5.860000e-03,318,-0.08
5.870000e-03,312,0
5.880000e-03,306,0
5.890000e-03,312,-0.08
5.900000e-03,312,0
5.910000e-03,306,-0.08
5.920000e-03,312,-0.08
5.930000e-03,312,-0.08
5.940000e-03,312,-0.08
5.950000e-03,318,-0.08
5.960000e-03,306,0
5.970000e-03,312,-0.08
5.980000e-03,306,-0.08
5.990000e-03,312,-0.08
6.000000e-03,300,-0.08
6.010000e-03,312,-0.08
6.020000e-03,306,0
6.030000e-03,306,-0.08
6.040000e-03,306,-0.08
6.050000e-03,306,-0.08
6.060000e-03,306,-0.08
6.070000e-03,306,-0.08
6.080000e-03,306,-0.08
6.090000e-03,306,-0.08
6.100000e-03,300,-0.08
6.110000e-03,300,0
6.120000e-03,306,-0.16
6.130000e-03,306,-0.08
6.140000e-03,300,-0.08
6.150000e-03,300,-0.08
6.160000e-03,300,-0.08
6.170000e-03,300,-0.08
6.180000e-03,300,-0.08
6.190000e-03,306,-0.08
6.200000e-03,300,-0.08
6.210000e-03,300,-0.08
6.220000e-03,306,-0.08
6.230000e-03,294,0
6.240000e-03,300,-0.08
6.250000e-03,300,0
6.260000e-03,294,-0.08
6.270000e-03,294,-0.08
6.280000e-03,294,-0.08
6.290000e-03,294,-0.08
6.300000e-03,300,-0.08
6.310000e-03,288,-0.08
6.320000e-03,294,-0.08
6.330000e-03,294,-0.08
6.340000e-03,300,-0.08
6.350000e-03,300,-0.08
6.360000e-03,282,-0.08
6.370000e-03,294,-0.08
6.380000e-03,294,0
6.390000e-03,300,-0.08
6.400000e-03,288,-0.08
6.410000e-03,288,-0.08
6.420000e-03,294,-0.08
6.430000e-03,294,-0.08
6.440000e-03,288,-0.16
6.450000e-03,294,-0.08
6.460000e-03,288,-0.08
6.470000e-03,294,-0.08
6.480000e-03,288,-0.08
6.490000e-03,282,-0.08
6.500000e-03,288,-0.08
6.510000e-03,294,-0.08
6.520000e-03,288,-0.08
6.530000e-03,282,-0.08
6.540000e-03,288,-0.08
6.550000e-03,288,-0.08
6.560000e-03,288,-0.08
6.570000e-03,282,-0.08
6.580000e-03,288,-0.08
6.590000e-03,282,-0.08
6.600000e-03,282,0
6.610000e-03,288,-0.08
6.620000e-03,282,-0.08
6.630000e-03,270,-0.08
6.640000e-03,288,-0.08
6.650000e-03,282,-0.08
6.660000e-03,282,-0.08
6.670000e-03,276,-0.08
6.680000e-03,276,-0.08
6.690000e-03,282,-0.08
6.700000e-03,276,0
6.710000e-03,276,-0.08
6.720000e-03,282,-0.08
6.730000e-03,270,-0.08
6.740000e-03,276,-0.08
6.750000e-03,270,-0.08
6.760000e-03,270,-0.08
6.770000e-03,270,-0.08
6.780000e-03,276,-0.08
6.790000e-03,270,-0.08
6.800000e-03,270,-0.08
6.810000e-03,270,-0.08
6.820000e-03,276,-0.08
6.830000e-03,276,-0.16
6.840000e-03,270,-0.08
6.850000e-03,270,-0.08
6.860000e-03,270,-0.08
6.870000e-03,270,-0.08
6.880000e-03,264,-0.08
6.890000e-03,264,-0.08
6.900000e-03,258,-0.08
6.910000e-03,252,-0.08
6.920000e-03,270,-0.08
6.930000e-03,264,-0.08
6.940000e-03,264,-0.08
6.950000e-03,270,-0.08
6.960000e-03,258,-0.08
6.970000e-03,258,-0.08
6.980000e-03,258,-0.08
6.990000e-03,264,-0.08
7.000000e-03,252,-0.08
7.010000e-03,252,-0.08
7.020000e-03,258,-0.08
7.030000e-03,258,-0.08
7.040000e-03,258,-0.08
7.050000e-03,252,-0.08
7.060000e-03,252,-0.16
7.070000e-03,258,-0.08
7.080000e-03,252,-0.08
7.090000e-03,252,-0.08
7.100000e-03,246,-0.08
7.110000e-03,246,-0.08
7.120000e-03,252,-0.08
7.130000e-03,246,0
7.140000e-03,246,-0.08
7.150000e-03,246,-0.08
7.160000e-03,252,-0.08
7.170000e-03,246,-0.16
7.180000e-03,246,-0.08
7.190000e-03,246,-0.08
7.200000e-03,246,-0.16
7.210000e-03,240,-0.16
7.220000e-03,246,-0.08
7.230000e-03,240,-0.08
7.240000e-03,246,0
7.250000e-03,246,-0.08
7.260000e-03,246,-0.08
7.270000e-03,240,-0.08
7.280000e-03,234,-0.08
7.290000e-03,234,-0.16
7.300000e-03,240,-0.08
7.310000e-03,234,-0.08
7.320000e-03,240,-0.08
7.330000e-03,240,-0.08
7.340000e-03,234,-0.08
7.350000e-03,228,-0.08
