TIME,Uedf,IL,IR,Us
-4.406000e-02,-288,-3.4,-3.6,-312
-4.405000e-02,-294,-3.2,-3.8,-312
-4.404000e-02,-288,-3.4,-3.8,-312
-4.403000e-02,-282,-3.4,-3.6,-306
-4.402000e-02,-294,-3.2,-3.6,-318
-4.401000e-02,-288,-3.6,-3.4,-306
-4.400000e-02,-294,-3.4,-3.4,-306
-4.399000e-02,-294,-3.6,-3.6,-318
-4.398000e-02,-288,-3.2,-3.6,-312
-4.397000e-02,-282,-3.4,-3.6,-306
-4.396000e-02,-288,-3.6,-3.6,-306
-4.395000e-02,-288,-3.4,-3.8,-306
-4.394000e-02,-288,-3.6,-3.8,-306
-4.393000e-02,-288,-3.6,-3.6,-306
-4.392000e-02,-282,-3.6,-3.6,-306
-4.391000e-02,-294,-3.8,-3.8,-306
-4.390000e-02,-288,-3.6,-3.6,-312
-4.389000e-02,-288,-3.8,-3.8,-300
-4.388000e-02,-282,-3.6,-3.6,-300
-4.387000e-02,-294,-3.6,-3.6,-306
-4.386000e-02,-294,-3.8,-3.4,-312
-4.385000e-02,-288,-3.8,-3.6,-306
-4.384000e-02,-282,-3.6,-3.6,-300
-4.383000e-02,-282,-3.8,-3.4,-300
-4.382000e-02,-288,-3.6,-3.8,-300
-4.381000e-02,-282,-3.8,-3.4,-300
-4.380000e-02,-282,-3.8,-3.8,-300
-4.379000e-02,-282,-3.6,-3.6,-300
-4.378000e-02,-276,-3.8,-3.6,-306
-4.377000e-02,-276,-3.8,-3.4,-300
-4.376000e-02,-282,-3.8,-3.6,-300
-4.375000e-02,-282,-4,-3.6,-300
-4.374000e-02,-282,-3.8,-3.6,-294
-4.373000e-02,-282,-4,-3.6,-300
-4.372000e-02,-282,-4,-3.4,-300
-4.371000e-02,-276,-3.8,-3.6,-294
-4.370000e-02,-282,-4.2,-3.4,-300
-4.369000e-02,-276,-4,-3.4,-288
-4.368000e-02,-276,-3.8,-3.6,-294
-4.367000e-02,-282,-4.2,-3.4,-288
-4.366000e-02,-276,-4,-3.2,-294
-4.365000e-02,-276,-4.2,-3.6,-300
-4.364000e-02,-270,-4,-3.4,-288
-4.363000e-02,-276,-4.2,-3.4,-288
-4.362000e-02,-276,-4.2,-3.4,-294
-4.361000e-02,-276,-4.2,-3.4,-288
-4.360000e-02,-270,-4.2,-3.4,-294
-4.359000e-02,-270,-4.2,-3.4,-288
-4.358000e-02,-276,-4.2,-3.2,-294
-4.357000e-02,-270,-4.4,-3.4,-288
-4.356000e-02,-264,-4.2,-3.4,-294
-4.355000e-02,-276,-4.4,-3.4,-288
-4.354000e-02,-264,-4.2,-3.4,-288
-4.353000e-02,-276,-4,-3.4,-282
-4.352000e-02,-276,-4.2,-3.4,-294
-4.351000e-02,-276,-4.4,-3.4,-288
-4.350000e-02,-270,-4.6,-3.2,-288
-4.349000e-02,-270,-4.4,-3.4,-288
-4.348000e-02,-270,-4.4,-3.4,-294
-4.347000e-02,-264,-4.4,-3.2,-288
-4.346000e-02,-264,-4.4,-3.2,-288
-4.345000e-02,-264,-4.4,-3.4,-288
-4.344000e-02,-264,-4.4,-3.4,-282
-4.343000e-02,-270,-4.4,-3.2,-288
-4.342000e-02,-270,-4.6,-3.4,-288
-4.341000e-02,-264,-4.4,-3.2,-282
-4.340000e-02,-258,-4.4,-3.4,-282
-4.339000e-02,-264,-4.6,-3.4,-276
-4.338000e-02,-258,-4.8,-3.4,-288
-4.337000e-02,-264,-4.6,-3.4,-288
-4.336000e-02,-258,-4.4,-3.4,-282
-4.335000e-02,-264,-4.8,-3.4,-282
-4.334000e-02,-258,-4.6,-3.2,-276
-4.333000e-02,-264,-4.6,-3.4,-276
-4.332000e-02,-264,-4.6,-3.2,-276
-4.331000e-02,-258,-4.6,-3.2,-276
-4.330000e-02,-258,-4.6,-3.6,-276
-4.329000e-02,-252,-4.8,-3.2,-276
-4.328000e-02,-258,-4.8,-3.2,-282
-4.327000e-02,-252,-5,-3.2,-288
-4.326000e-02,-258,-4.6,-3.2,-276
-4.325000e-02,-258,-4.8,-3.2,-282
-4.324000e-02,-258,-4.8,-3.2,-282
-4.323000e-02,-258,-4.8,-3.2,-270
-4.322000e-02,-252,-4.8,-3.2,-282
-4.321000e-02,-246,-4.8,-3.2,-270
-4.320000e-02,-258,-4.8,-3.4,-282
-4.319000e-02,-252,-4.6,-3.2,-270
-4.318000e-02,-252,-5,-3.2,-276
-4.317000e-02,-252,-5,-3.2,-276
-4.316000e-02,-252,-5,-3.2,-270
-4.315000e-02,-252,-5,-3.2,-270
-4.314000e-02,-246,-5.2,-3.2,-276
-4.313000e-02,-246,-5,-3,-270
-4.312000e-02,-252,-4.8,-3.2,-270
-4.311000e-02,-240,-4.8,-3,-270
-4.310000e-02,-252,-5,-3.2,-264
-4.309000e-02,-246,-5,-3.2,-270
-4.308000e-02,-246,-5,-3.2,-264
-4.307000e-02,-246,-5,-3.2,-264
-4.306000e-02,-246,-5,-3,-264
-4.305000e-02,-246,-5,-3,-258
-4.304000e-02,-246,-5.2,-3,-264
-4.303000e-02,-240,-5,-3.2,-258
-4.302000e-02,-240,-5,-3,-258
-4.301000e-02,-240,-5,-2.8,-258
-4.300000e-02,-246,-5,-3.2,-264
-4.299000e-02,-240,-5.2,-3,-258
-4.298000e-02,-240,-5,-3.2,-264
-4.297000e-02,-234,-5.2,-3,-258
-4.296000e-02,-240,-5.4,-3,-258
-4.295000e-02,-234,-5.2,-3,-258
-4.294000e-02,-240,-5.4,-3,-252
-4.293000e-02,-234,-5.4,-3,-264
-4.292000e-02,-234,-5.2,-3,-258
-4.291000e-02,-234,-5.4,-3,-252
-4.290000e-02,-234,-5.4,-2.8,-252
-4.289000e-02,-234,-5.2,-3.2,-258
-4.288000e-02,-240,-5.2,-3,-258
-4.287000e-02,-228,-5.2,-3,-252
-4.286000e-02,-234,-5.2,-3,-258
-4.285000e-02,-234,-5.2,-2.8,-258
-4.284000e-02,-228,-5.4,-3,-252
-4.283000e-02,-228,-5.4,-3.2,-252
-4.282000e-02,-228,-5.4,-3,-246
-4.281000e-02,-228,-5.4,-2.8,-246
-4.280000e-02,-228,-5.6,-3,-246
-4.279000e-02,-228,-5.4,-2.8,-246
-4.278000e-02,-222,-5.4,-3,-240
-4.277000e-02,-222,-5.6,-3,-246
-4.276000e-02,-228,-5.4,-2.8,-252
-4.275000e-02,-228,-5.4,-2.8,-246
-4.274000e-02,-222,-5.6,-2.8,-246
-4.273000e-02,-222,-5.6,-2.8,-246
-4.272000e-02,-222,-5.4,-2.8,-240
-4.271000e-02,-216,-5.6,-2.6,-240
-4.270000e-02,-222,-5.6,-2.8,-240
-4.269000e-02,-222,-5.6,-2.8,-246
-4.268000e-02,-216,-5.6,-2.8,-240
-4.267000e-02,-216,-5.8,-2.8,-240
-4.266000e-02,-222,-5.4,-2.8,-234
-4.265000e-02,-222,-5.4,-2.8,-240
-4.264000e-02,-216,-5.6,-2.6,-240
-4.263000e-02,-210,-5.6,-2.8,-240
-4.262000e-02,-216,-5.6,-2.8,-240
-4.261000e-02,-216,-5.6,-2.6,-234
-4.260000e-02,-204,-5.6,-2.4,-228
-4.259000e-02,-216,-5.8,-2.6,-240
-4.258000e-02,-210,-6,-2.8,-228
-4.257000e-02,-210,-5.6,-2.8,-234
-4.256000e-02,-216,-5.8,-2.8,-228
-4.255000e-02,-210,-5.8,-2.8,-228
-4.254000e-02,-210,-5.8,-2.8,-228
-4.253000e-02,-210,-5.6,-2.8,-228
-4.252000e-02,-210,-5.8,-2.6,-228
-4.251000e-02,-216,-5.8,-2.8,-228
-4.250000e-02,-210,-6,-2.6,-228
-4.249000e-02,-210,-6,-2.6,-234
-4.248000e-02,-204,-5.8,-2.6,-228
-4.247000e-02,-210,-5.8,-2.6,-228
-4.246000e-02,-198,-6,-2.6,-228
-4.245000e-02,-210,-5.8,-2.6,-228
-4.244000e-02,-204,-6,-2.6,-216
-4.243000e-02,-204,-6,-2.4,-222
-4.242000e-02,-198,-5.8,-2.4,-228
-4.241000e-02,-198,-6,-2.4,-222
-4.240000e-02,-204,-6,-2.6,-222
-4.239000e-02,-204,-6,-2.6,-216
-4.238000e-02,-198,-6,-2.4,-222
-4.237000e-02,-198,-5.8,-2.4,-216
-4.236000e-02,-198,-6,-2.6,-216
-4.235000e-02,-192,-6,-2.4,-216
-4.234000e-02,-192,-6,-2.4,-216
-4.233000e-02,-192,-6,-2.6,-216
-4.232000e-02,-192,-6,-2.4,-216
-4.231000e-02,-198,-5.8,-2.4,-210
-4.230000e-02,-192,-6,-2.6,-216
-4.229000e-02,-192,-6,-2.4,-216
-4.228000e-02,-192,-6,-2.4,-210
-4.227000e-02,-186,-6,-2.4,-210
-4.226000e-02,-198,-6.2,-2.4,-210
-4.225000e-02,-192,-6,-2.2,-210
-4.224000e-02,-192,-6.2,-2.4,-210
-4.223000e-02,-180,-6.4,-2.4,-204
-4.222000e-02,-186,-6.2,-2.2,-204
-4.221000e-02,-192,-6,-2.4,-198
-4.220000e-02,-186,-6,-2.2,-204
-4.219000e-02,-180,-6,-2.2,-204
-4.218000e-02,-186,-6,-2.2,-204
-4.217000e-02,-180,-6.2,-2.4,-204
-4.216000e-02,-180,-6.2,-2.2,-204
-4.215000e-02,-180,-6.2,-2.2,-198
-4.214000e-02,-180,-6,-2.2,-204
-4.213000e-02,-180,-6.4,-2.4,-204
-4.212000e-02,-174,-6,-2.2,-198
-4.211000e-02,-168,-6.2,-2.2,-198
-4.210000e-02,-174,-6.2,-2,-192
-4.209000e-02,-180,-6.2,-2.4,-192
-4.208000e-02,-174,-6.2,-2.2,-192
-4.207000e-02,-174,-6.2,-2.2,-192
-4.206000e-02,-168,-6.2,-2.2,-192
-4.205000e-02,-174,-6.4,-2.2,-192
-4.204000e-02,-168,-6.4,-2.2,-198
-4.203000e-02,-168,-6.2,-2.2,-186
-4.202000e-02,-168,-6.2,-2.2,-186
-4.201000e-02,-168,-6.4,-2.2,-192
-4.200000e-02,-174,-6.2,-2,-186
-4.199000e-02,-168,-6.4,-2.2,-192
-4.198000e-02,-162,-6.4,-2,-186
-4.197000e-02,-168,-6.2,-2,-186
-4.196000e-02,-168,-6.6,-2.2,-186
-4.195000e-02,-174,-6.4,-2,-180
-4.194000e-02,-168,-6.6,-2.2,-180
-4.193000e-02,-168,-6.4,-2,-186
-4.192000e-02,-168,-6.4,-2,-186
-4.191000e-02,-162,-6.4,-1.8,-192
-4.190000e-02,-162,-6.2,-2,-180
-4.189000e-02,-162,-6.4,-2,-174
-4.188000e-02,-156,-6.4,-2,-180
-4.187000e-02,-162,-6.4,-1.8,-174
-4.186000e-02,-156,-6.2,-2.2,-180
-4.185000e-02,-156,-6.4,-1.6,-180
-4.184000e-02,-150,-6.6,-2,-180
-4.183000e-02,-156,-6.6,-2.2,-174
-4.182000e-02,-156,-6.4,-1.6,-186
-4.181000e-02,-156,-6.6,-2,-180
-4.180000e-02,-162,-6.4,-2,-174
-4.179000e-02,-150,-6.6,-2,-174
-4.178000e-02,-150,-6.4,-1.8,-180
-4.177000e-02,-150,-6.6,-2,-168
-4.176000e-02,-156,-6.6,-1.8,-162
-4.175000e-02,-150,-6.4,-1.8,-168
-4.174000e-02,-156,-6.6,-1.8,-168
-4.173000e-02,-150,-6.4,-1.8,-168
-4.172000e-02,-162,-6.4,-1.8,-168
-4.171000e-02,-150,-6.4,-1.8,-168
-4.170000e-02,-144,-6.4,-2,-174
-4.169000e-02,-150,-6.6,-2,-168
-4.168000e-02,-150,-6.6,-2,-162
-4.167000e-02,-144,-6.6,-1.8,-168
-4.166000e-02,-138,-6.6,-1.8,-162
-4.165000e-02,-138,-6.6,-1.6,-168
-4.164000e-02,-144,-6.6,-1.6,-168
-4.163000e-02,-144,-6.6,-1.8,-162
-4.162000e-02,-138,-6.6,-1.8,-162
-4.161000e-02,-144,-6.6,-1.8,-162
-4.160000e-02,-132,-6.6,-1.8,-162
-4.159000e-02,-138,-6.6,-1.6,-162
-4.158000e-02,-138,-6.6,-1.6,-162
-4.157000e-02,-132,-6.8,-1.8,-156
-4.156000e-02,-132,-6.6,-1.6,-156
-4.155000e-02,-132,-6.6,-1.6,-162
-4.154000e-02,-132,-6.6,-1.8,-162
-4.153000e-02,-126,-6.6,-1.8,-150
-4.152000e-02,-138,-6.6,-1.4,-150
-4.151000e-02,-132,-6.6,-1.6,-156
-4.150000e-02,-126,-6.6,-1.6,-150
-4.149000e-02,-126,-6.6,-1.6,-150
-4.148000e-02,-126,-6.6,-1.6,-144
-4.147000e-02,-132,-6.4,-1.4,-150
-4.146000e-02,-126,-6.6,-1.6,-144
-4.145000e-02,-132,-6.6,-1.4,-150
-4.144000e-02,-120,-6.6,-1.6,-150
-4.143000e-02,-126,-6.6,-1.6,-144
-4.142000e-02,-126,-6.8,-1.4,-144
-4.141000e-02,-114,-6.6,-1.4,-144
-4.140000e-02,-120,-6.6,-1.4,-144
-4.139000e-02,-120,-6.8,-1.6,-138
-4.138000e-02,-114,-6.6,-1.6,-144
-4.137000e-02,-114,-6.8,-1.6,-138
-4.136000e-02,-114,-6.6,-1.4,-138
-4.135000e-02,-120,-6.8,-1.6,-138
-4.134000e-02,-120,-6.6,-1.6,-138
-4.133000e-02,-114,-6.6,-1.4,-144
-4.132000e-02,-114,-6.6,-1.6,-132
-4.131000e-02,-108,-6.8,-1.2,-138
-4.130000e-02,-108,-6.6,-1.6,-132
-4.129000e-02,-108,-6.6,-1.4,-132
-4.128000e-02,-108,-6.8,-1.4,-132
-4.127000e-02,-114,-6.8,-1.2,-132
-4.126000e-02,-102,-6.6,-1.4,-132
-4.125000e-02,-108,-6.8,-1.4,-126
-4.124000e-02,-108,-6.8,-1.2,-126
-4.123000e-02,-102,-7,-1.4,-132
-4.122000e-02,-108,-6.6,-1.4,-114
-4.121000e-02,-108,-6.8,-1.2,-126
-4.120000e-02,-102,-6.8,-1.6,-126
-4.119000e-02,-102,-6.8,-1.4,-126
-4.118000e-02,-102,-6.8,-1.4,-126
-4.117000e-02,-102,-6.6,-1.2,-126
-4.116000e-02,-108,-6.8,-1.2,-114
-4.115000e-02,-102,-6.8,-1.4,-120
-4.114000e-02,-108,-6.6,-1.2,-120
-4.113000e-02,-102,-6.6,-1.2,-120
-4.112000e-02,-96,-6.8,-1.2,-114
-4.111000e-02,-102,-6.6,-1.2,-120
-4.110000e-02,-96,-6.8,-1.4,-120
-4.109000e-02,-96,-7,-1,-114
-4.108000e-02,-96,-7,-1.2,-114
-4.107000e-02,-90,-6.8,-1,-114
-4.106000e-02,-96,-6.8,-1.2,-108
-4.105000e-02,-96,-6.8,-1.4,-114
-4.104000e-02,-96,-6.8,-1.2,-120
-4.103000e-02,-90,-6.8,-1.2,-114
-4.102000e-02,-90,-6.6,-1.2,-102
-4.101000e-02,-90,-6.8,-1,-108
-4.100000e-02,-84,-6.6,-1,-108
-4.099000e-02,-90,-6.6,-1,-108
-4.098000e-02,-90,-7,-1,-102
-4.097000e-02,-84,-6.6,-1,-108
-4.096000e-02,-84,-6.8,-1,-108
-4.095000e-02,-90,-6.8,-1.2,-108
-4.094000e-02,-84,-6.6,-1,-102
-4.093000e-02,-84,-6.8,-1.2,-108
-4.092000e-02,-84,-6.6,-1,-102
-4.091000e-02,-84,-7,-1,-96
-4.090000e-02,-78,-7,-1.2,-96
-4.089000e-02,-90,-6.8,-1,-102
-4.088000e-02,-84,-6.8,-1,-102
-4.087000e-02,-84,-6.8,-1,-102
-4.086000e-02,-78,-6.8,-1.2,-90
-4.085000e-02,-72,-6.8,-1,-96
-4.084000e-02,-78,-7,-1.2,-90
-4.083000e-02,-72,-6.8,-1,-90
-4.082000e-02,-72,-7,-1,-90
-4.081000e-02,-72,-6.8,-1,-90
-4.080000e-02,-72,-7,-0.8,-96
-4.079000e-02,-72,-6.8,-0.8,-90
-4.078000e-02,-66,-6.6,-1.2,-96
-4.077000e-02,-72,-6.6,-0.8,-90
-4.076000e-02,-66,-6.8,-0.8,-84
-4.075000e-02,-66,-6.8,-0.8,-90
-4.074000e-02,-60,-6.6,-0.8,-84
-4.073000e-02,-66,-6.8,-0.8,-78
-4.072000e-02,-66,-7,-0.8,-84
-4.071000e-02,-60,-6.6,-0.8,-84
-4.070000e-02,-60,-6.8,-1,-78
-4.069000e-02,-60,-6.6,-0.8,-78
-4.068000e-02,-60,-6.6,-0.8,-72
-4.067000e-02,-66,-6.8,-0.8,-78
-4.066000e-02,-60,-6.8,-0.6,-84
-4.065000e-02,-54,-6.8,-0.8,-78
-4.064000e-02,-54,-6.8,-0.6,-78
-4.063000e-02,-54,-6.6,-0.6,-72
-4.062000e-02,-54,-7,-0.8,-72
-4.061000e-02,-54,-6.8,-0.6,-66
-4.060000e-02,-60,-6.6,-0.6,-72
-4.059000e-02,-54,-6.8,-0.6,-66
-4.058000e-02,-48,-6.8,-0.6,-66
-4.057000e-02,-42,-6.8,-0.6,-66
-4.056000e-02,-42,-6.8,-0.6,-66
-4.055000e-02,-42,-7,-0.6,-66
-4.054000e-02,-48,-6.8,-0.6,-66
-4.053000e-02,-42,-7,-0.6,-66
-4.052000e-02,-48,-7,-0.6,-60
-4.051000e-02,-36,-6.6,-0.6,-66
-4.050000e-02,-42,-7,-0.6,-60
-4.049000e-02,-42,-6.8,-0.6,-54
-4.048000e-02,-36,-6.6,-0.6,-60
-4.047000e-02,-42,-6.8,-0.6,-60
-4.046000e-02,-30,-6.8,-0.4,-60
-4.045000e-02,-42,-6.8,-0.6,-54
-4.044000e-02,-42,-6.8,-0.2,-60
-4.043000e-02,-36,-6.8,-0.4,-48
-4.042000e-02,-36,-6.6,-0.4,-54
-4.041000e-02,-42,-6.8,-0.4,-48
-4.040000e-02,-36,-6.8,-0.6,-48
-4.039000e-02,-24,-6.8,-0.4,-48
-4.038000e-02,-30,-6.8,-0.2,-48
-4.037000e-02,-30,-6.6,-0.6,-42
-4.036000e-02,-30,-6.8,-0.4,-48
-4.035000e-02,-30,-6.8,-0.4,-36
-4.034000e-02,-24,-6.8,-0.2,-42
-4.033000e-02,-24,-6.6,-0.2,-48
-4.032000e-02,-24,-6.6,-0.4,-42
-4.031000e-02,-24,-6.6,-0.4,-42
-4.030000e-02,-18,-6.8,-0.2,-42
-4.029000e-02,-18,-6.6,-0.2,-36
-4.028000e-02,-18,-6.6,-0.2,-36
-4.027000e-02,-12,-6.6,-0.4,-36
-4.026000e-02,-18,-6.8,-0.4,-36
-4.025000e-02,-12,-6.6,-0.6,-36
-4.024000e-02,-18,-7,-0.2,-24
-4.023000e-02,-18,-6.6,-0.2,-30
-4.022000e-02,-12,-6.8,-0.4,-36
-4.021000e-02,-12,-6.6,-0.2,-24
-4.020000e-02,-6,-6.8,-0.2,-36
-4.019000e-02,-12,-6.8,-0.2,-18
-4.018000e-02,-6,-6.6,-0.2,-30
-4.017000e-02,-12,-6.6,0,-24
-4.016000e-02,-6,-6.8,-0.2,-24
-4.015000e-02,-6,-6.6,-0.4,-24
-4.014000e-02,-12,-6.6,-0.2,-18
-4.013000e-02,-6,-6.8,0,-18
-4.012000e-02,-6,-6.6,-0.2,-18
-4.011000e-02,-6,-6.6,-0.2,-12
-4.010000e-02,0,-6.8,-0.2,-30
-4.009000e-02,0,-6.6,-0.2,-12
-4.008000e-02,0,-6.4,-0.2,-12
-4.007000e-02,6,-6.6,0,-12
-4.006000e-02,0,-6.6,-0.2,-18
-4.005000e-02,0,-6.6,-0.2,-12
-4.004000e-02,6,-6.8,-0.2,-6
-4.003000e-02,0,-6.8,0,-12
-4.002000e-02,6,-6.6,-0.2,-12
-4.001000e-02,0,-6.6,0,-6
-4.000000e-02,6,-6.6,0,-12
-3.999000e-02,6,-6.6,0,-6
-3.998000e-02,6,-6.6,0,-12
-3.997000e-02,6,-6.6,0,-6
-3.996000e-02,6,-6.6,0,0
-3.995000e-02,6,-6.6,0,-6
-3.994000e-02,12,-6.6,0,0
-3.993000e-02,12,-6.4,0,-6
-3.992000e-02,12,-6.6,0,0
-3.991000e-02,24,-6.6,0,6
-3.990000e-02,12,-6.4,0,0
-3.989000e-02,12,-6.4,0,0
-3.988000e-02,18,-6.4,0,6
-3.987000e-02,18,-6.6,0,0
-3.986000e-02,12,-6.6,0.2,6
-3.985000e-02,18,-6.4,0,6
-3.984000e-02,24,-6.4,0.4,6
-3.983000e-02,18,-6.4,0.2,6
-3.982000e-02,24,-6.4,0.4,6
-3.981000e-02,18,-6.4,0.2,12
-3.980000e-02,24,-6.6,0,12
-3.979000e-02,30,-6.6,0.4,18
-3.978000e-02,30,-6.6,0.2,12
-3.977000e-02,36,-6.4,0.2,12
-3.976000e-02,30,-6.4,0.2,18
-3.975000e-02,30,-6.4,0.4,12
-3.974000e-02,30,-6.6,0.2,24
-3.973000e-02,36,-6.4,0.2,18
-3.972000e-02,36,-6.2,0.2,18
-3.971000e-02,36,-6.4,0.4,18
-3.970000e-02,36,-6.4,0.2,18
-3.969000e-02,30,-6.4,0.4,18
-3.968000e-02,48,-6.6,0.4,24
-3.967000e-02,36,-6.2,0.2,18
-3.966000e-02,42,-6.4,0.4,24
-3.965000e-02,36,-6.6,0.4,24
-3.964000e-02,36,-6.2,0.4,30
-3.963000e-02,42,-6.4,0.6,30
-3.962000e-02,42,-6.4,0.4,36
-3.961000e-02,54,-6.4,0.4,36
-3.960000e-02,48,-6.4,0.4,36
-3.959000e-02,54,-6.4,0.4,36
-3.958000e-02,48,-6.2,0.4,30
-3.957000e-02,54,-6.4,0.4,36
-3.956000e-02,48,-6.2,0.8,36
-3.955000e-02,54,-6.4,0.6,36
-3.954000e-02,54,-6.2,0.8,42
-3.953000e-02,60,-6.4,0.6,36
-3.952000e-02,54,-6.2,0.8,36
-3.951000e-02,60,-6.2,0.6,36
-3.950000e-02,60,-6,0.6,48
-3.949000e-02,66,-6.4,0.8,42
-3.948000e-02,60,-6.2,0.6,42
-3.947000e-02,60,-6.4,0.6,48
-3.946000e-02,66,-6.2,0.8,48
-3.945000e-02,66,-6,0.6,48
-3.944000e-02,66,-6.2,0.8,54
-3.943000e-02,66,-6,0.4,48
-3.942000e-02,66,-6,0.6,48
-3.941000e-02,72,-6.2,0.6,54
-3.940000e-02,66,-6.2,0.8,48
-3.939000e-02,72,-6,0.8,54
-3.938000e-02,78,-6,0.6,54
-3.937000e-02,66,-6,0.6,60
-3.936000e-02,72,-5.8,0.8,54
-3.935000e-02,78,-6.2,0.8,54
-3.934000e-02,72,-6.2,0.8,66
-3.933000e-02,78,-6,0.8,66
-3.932000e-02,72,-6.2,0.8,60
-3.931000e-02,78,-5.8,0.8,60
-3.930000e-02,78,-6,0.6,60
-3.929000e-02,78,-6,0.8,60
-3.928000e-02,78,-6.2,1,66
-3.927000e-02,84,-6,0.8,72
-3.926000e-02,78,-6,0.8,72
-3.925000e-02,78,-6,0.8,72
-3.924000e-02,84,-5.8,1,66
-3.923000e-02,84,-6,0.8,66
-3.922000e-02,84,-5.8,0.8,66
-3.921000e-02,84,-5.8,1,72
-3.920000e-02,84,-5.8,1,72
-3.919000e-02,90,-5.8,1,78
-3.918000e-02,84,-6,0.8,72
-3.917000e-02,90,-5.8,0.8,78
-3.916000e-02,90,-5.8,1,78
-3.915000e-02,96,-6,0.8,72
-3.914000e-02,90,-6,1,78
-3.913000e-02,78,-5.8,1,84
-3.912000e-02,90,-6,1,84
-3.911000e-02,90,-5.8,1,78
-3.910000e-02,96,-5.8,1,84
-3.909000e-02,96,-5.8,1.2,84
-3.908000e-02,90,-5.6,1,84
-3.907000e-02,96,-5.6,1,84
-3.906000e-02,96,-5.4,1.2,90
-3.905000e-02,96,-5.6,1.2,90
-3.904000e-02,102,-5.6,1.2,84
-3.903000e-02,90,-5.4,1,84
-3.902000e-02,102,-5.8,1,102
-3.901000e-02,108,-5.8,1.2,90
-3.900000e-02,102,-5.8,1.2,90
-3.899000e-02,96,-5.4,1,96
-3.898000e-02,108,-5.8,1.2,96
-3.897000e-02,102,-5.8,1.4,90
-3.896000e-02,108,-5.6,1.2,90
-3.895000e-02,102,-5.4,1,96
-3.894000e-02,108,-5.6,1.2,90
-3.893000e-02,108,-5.6,1.4,96
-3.892000e-02,108,-5.4,1.4,102
-3.891000e-02,114,-5.6,1.2,102
-3.890000e-02,114,-5.4,1.4,96
-3.889000e-02,114,-5.6,1.2,102
-3.888000e-02,102,-5.4,1.4,96
-3.887000e-02,108,-5.4,1.2,102
-3.886000e-02,108,-5.4,1.2,102
-3.885000e-02,114,-5.4,1.4,102
-3.884000e-02,114,-5.4,1.2,108
-3.883000e-02,114,-5.4,1.4,108
-3.882000e-02,114,-5.2,1.2,108
-3.881000e-02,114,-5.4,1.2,102
-3.880000e-02,120,-5.4,1.2,108
-3.879000e-02,120,-5.2,1.4,114
-3.878000e-02,120,-5.2,1.2,108
-3.877000e-02,126,-5.2,1.2,108
-3.876000e-02,120,-5.4,1.2,114
-3.875000e-02,120,-5.2,1.4,108
-3.874000e-02,120,-5,1.4,108
-3.873000e-02,126,-5.4,1.2,114
-3.872000e-02,126,-5.2,1.4,108
-3.871000e-02,132,-5.2,1.6,108
-3.870000e-02,126,-5,1.2,114
-3.869000e-02,126,-5.2,1.2,114
-3.868000e-02,126,-5.2,1.4,120
-3.867000e-02,132,-5.2,1.4,108
-3.866000e-02,132,-5,1.4,120
-3.865000e-02,126,-5,1.6,120
-3.864000e-02,132,-5,1.4,120
-3.863000e-02,126,-5.2,1.6,114
-3.862000e-02,126,-5.2,1.6,114
-3.861000e-02,132,-5,1.4,120
-3.860000e-02,132,-5.2,1.8,120
-3.859000e-02,132,-5,1.6,120
-3.858000e-02,126,-5,1.6,132
-3.857000e-02,138,-5.2,1.8,120
-3.856000e-02,132,-5,1.6,126
-3.855000e-02,138,-5.2,1.6,132
-3.854000e-02,132,-5,1.6,132
-3.853000e-02,138,-5,1.6,132
-3.852000e-02,138,-4.8,1.8,132
-3.851000e-02,138,-5,1.6,132
-3.850000e-02,144,-5,1.4,126
-3.849000e-02,138,-5,1.8,132
-3.848000e-02,144,-5,1.4,132
-3.847000e-02,144,-5,1.6,138
-3.846000e-02,144,-5,1.6,138
-3.845000e-02,144,-5.2,1.6,132
-3.844000e-02,150,-5,1.6,126
-3.843000e-02,150,-5,1.6,138
-3.842000e-02,150,-4.8,1.8,138
-3.841000e-02,144,-4.6,1.8,138
-3.840000e-02,150,-4.8,1.6,138
-3.839000e-02,150,-4.8,1.6,138
-3.838000e-02,156,-4.6,1.8,138
-3.837000e-02,156,-4.8,1.8,138
-3.836000e-02,156,-4.6,1.8,144
-3.835000e-02,150,-4.6,1.8,138
-3.834000e-02,156,-4.6,1.8,150
-3.833000e-02,162,-4.8,1.8,150
-3.832000e-02,156,-4.6,2,144
-3.831000e-02,162,-4.6,1.6,144
-3.830000e-02,156,-4.6,2,150
-3.829000e-02,156,-4.6,1.8,156
-3.828000e-02,156,-4.8,1.8,150
-3.827000e-02,162,-4.6,1.8,144
-3.826000e-02,156,-4.4,1.8,144
-3.825000e-02,156,-4.6,1.8,150
-3.824000e-02,156,-4.6,2,150
-3.823000e-02,168,-4.4,1.8,156
-3.822000e-02,162,-4.6,1.8,156
-3.821000e-02,162,-4.6,2,156
-3.820000e-02,162,-4.4,1.8,150
-3.819000e-02,168,-4.6,2,150
-3.818000e-02,168,-4.6,2,156
-3.817000e-02,162,-4.6,2,162
-3.816000e-02,162,-4.4,2,162
-3.815000e-02,168,-4.6,1.8,156
-3.814000e-02,162,-4.4,2,162
-3.813000e-02,174,-4.4,2.2,162
-3.812000e-02,174,-4.4,2.2,162
-3.811000e-02,168,-4.4,2,162
-3.810000e-02,174,-4.4,2,156
-3.809000e-02,168,-4.4,2,162
-3.808000e-02,174,-4.2,2.2,156
